id,posX,posY,posZ,length,rotY,rotZ
46,0.00632478370133016,378.031396828191,0,48.517303968323,0.313395000000014,-13.1811027982437
47,0.00861645036799687,377.193792661525,0,49.5286678497732,0.321798000000001,-13.1565799539233
48,0.0109081170346636,376.356188494858,0,50.5389760410692,0.330293999999981,-13.1318554236936
49,0.0131997837013302,375.518584328191,0,51.5482142582929,0.338885000000005,-13.1069262147999
50,0.0154914503679969,374.680980161525,0,52.556367903199,0.347572000000014,-13.0817892700896
51,0.0177831170346636,373.843375994858,0,53.5634220536966,0.356357000000003,-13.0564414662008
52,0.0200747837013303,373.005771828191,0,54.5693614539676,0.365242000000023,-13.0308796116907
53,0.022366450367997,372.168167661525,0,55.5741705042008,0.374228000000016,-13.005100445096
54,0.0246581170346637,371.330563494858,0,56.5778332499274,0.383317999999974,-12.9791006329302
55,0.0269497837013304,370.492959328191,0,57.5803333709358,0.392514000000006,-12.9528767676075
56,0.029241450367997,369.655355161525,0,58.5816541697494,0.401816999999994,-12.9264253652968
57,0.0315331170346637,368.817750994858,0,59.5817785596433,0.411228999999992,-12.8997428636998
58,0.0338247837013304,367.980146828191,0,60.580689052179,0.420752999999991,-12.8728256197481
59,0.0361164503679971,367.142542661525,0,61.5783677442343,0.430390999999986,-12.8456699072217
60,0.0384081170346638,366.304938494858,0,62.5747963045028,0.440144999999973,-12.8182719142796
61,0.0406997837013305,365.467334328191,0,63.5699559594371,0.450017000000003,-12.7906277409023
62,0.0429914503679972,364.629730161525,0,64.5638274786082,0.460009000000014,-12.7627333962427
63,0.0452831170346638,363.792125994858,0,65.5563911594523,0.470124999999996,-12.7345847958781
64,0.0475747837013305,362.954521828191,0,66.5476268113726,0.480365000000006,-12.706177758965
65,0.0498664503679972,362.116917661525,0,67.5375137391654,0.490733999999975,-12.6775080052854
66,0.0521581170346639,361.279313494858,0,68.5260307257342,0.501233000000013,-12.6485711521872
67,0.0544497837013306,360.441709328191,0,69.5131560140554,0.511865,-12.6193627114087
68,0.0567414503679973,359.604105161525,0,70.4988656680416,0.522632999999985,-12.5898794841133
69,0.059033117034664,358.766500994858,0,71.4831403273122,0.533539000000019,-12.5601136981017
70,0.0613247837013307,357.928896828191,0,72.4659545915241,0.544587999999976,-12.5300621932715
71,0.0636164503679973,357.091292661525,0,73.4472843473961,0.555781000000025,-12.499720024459
72,0.065908117034664,356.253688494858,0,74.4271048388837,0.567120999999986,-12.4690821231352
73,0.0681997837013307,355.416084328191,0,75.405390643749,0.578613000000018,-12.4381432934374
74,0.0704914503679974,354.578480161525,0,76.3821156490542,0.590258000000006,-12.4068982080476
75,0.0727831170346641,353.740875994858,0,77.3572530255185,0.602060999999992,-12.3753414039104
76,0.0750747837013307,352.903271828191,0,78.330775200677,0.614025000000026,-12.3434672777875
77,0.0773664503679975,352.065667661525,0,79.3026538307713,0.626153999999985,-12.3112700816356
78,0.0796581170346641,351.228063494858,0,80.2728597713023,0.638449999999978,-12.2787439178044
79,0.0819497837013309,350.390459328191,0,81.2413630461686,0.650918999999988,-12.2458827340465
80,0.0842414503679975,349.552855161525,0,82.2081328153086,0.663564000000008,-12.2126803183292
81,0.0865331170346642,348.715250994858,0,83.1731373407587,0.676388999999972,-12.1791302934399
82,0.0888247837013309,347.877646828191,0,84.1363439510375,0.689397999999983,-12.1452261113789
83,0.0911164503679976,347.040042661525,0,85.097719003753,0.702596000000028,-12.1109610475264
84,0.0934081170346642,346.202438494858,0,86.0572278463309,0.715985999999987,-12.0763281945767
85,0.095699783701331,345.364834328191,0,87.0148347747484,0.729575000000011,-12.0413204562283
86,0.0979914503679976,344.527230161525,0,87.9705029901543,0.74336599999998,-12.0059305406214
87,0.100283117034664,343.689625994858,0,88.9241945532442,0.757363999999995,-11.970150953508
88,0.102574783701331,342.852021828191,0,89.8758703362538,0.771574999999984,-11.9339739911471
89,0.104866450367998,342.014417661525,0,90.8254899724218,0.786002999999994,-11.8973917329136
90,0.107158117034664,341.176813494858,0,91.7730118027625,0.800655000000006,-11.8603960336042
91,0.109449783701331,340.339209328191,0,92.7183928199781,0.815536000000009,-11.8229785154336
92,0.111741450367998,339.501605161525,0,93.6615886093284,0.830651999999986,-11.7851305597052
93,0.114033117034664,338.664000994858,0,94.6025532862603,0.846007999999983,-11.7468432981431
94,0.116324783701331,337.826396828191,0,95.5412394305876,0.86161199999998,-11.708107603874
95,0.118616450367998,336.988792661525,0,96.4775980169925,0.877470000000017,-11.6689140820424
96,0.120908117034665,336.151188494858,0,97.4115783416078,0.893588000000022,-11.629253060049
97,0.123199783701331,335.313584328191,0,98.3431279444143,0.909973999999977,-11.5891145773945
98,0.125491450367998,334.475980161525,0,99.2721925271738,0.926633999999979,-11.5484883751184
99,0.127783117034665,333.638375994858,0,100.198717717813,0.943578000000002,-11.5073626406945
100,0.130074783701331,332.800771828191,0,101.122633166283,0.960810999999978,-11.4657346030363
101,0.132366450367998,331.963167661525,0,102.043897772608,0.978342999999995,-11.4235801248086
102,0.134658117034665,331.125563494858,0,102.962439984084,0.996182999999974,-11.380893674163
103,0.136949783701331,330.287959328191,0,103.878194901922,1.01433800000001,-11.3376633256938
104,0.139241450367998,329.450355161525,0,104.791095184171,1.03281800000002,-11.2938767828262
105,0.141533117034665,328.612750994858,0,105.701070922409,1.05163399999998,-11.2495213640297
106,0.143824783701331,327.775146828191,0,106.608049510759,1.07079399999998,-11.2045839885281
107,0.146116450367998,326.937542661525,0,107.511955506652,1.09030899999999,-11.159051161496
108,0.148408117034665,326.099938494858,0,108.412710482742,1.11019099999999,-11.11290895874
109,0.150699783701331,325.262334328191,0,109.310232869322,1.130449,-11.0661430108627
110,0.152991450367998,324.424730161525,0,110.204437786507,1.15109699999999,-11.0187384869114
111,0.155283117034665,323.587125994858,0,111.095236865444,1.172147,-10.970680077519
112,0.157574783701332,322.749521828191,0,111.982538057693,1.19361099999998,-10.9219519775497
113,0.159866450367998,321.911917661525,0,112.866245431882,1.21550300000001,-10.8725378682683
114,0.162158117034665,321.074313494858,0,113.746258956663,1.23783700000001,-10.822420899061
