id,name,X,Y
258820,Local Restaurant,"519034","191460"
258821,Pesantissimo,"527857","184048"
258822,Salt & Batter,"547348","177317"
258846,Tasty African Restaurant Ltd,"544615","184564"
258886,Jade House,"534148","155482"
258890,Pizza Hut,"514828","194132"
258895,Dilanis Fish Bar,"541849","188440"
258897,La Salvia,"525944","173533"
258903,Number Twelve Restaurant & Bar,"529849","182523"
258904,Tre Viet Vietnamese Cuisine,"534939","184416"
258914,Millenium Kebabs,"532955","185994"
258925,Hill Grill,"519751","180213"
258932,Golden House,"533291","176460"
258966,Kinkao,"533902","182167"
258989,Hdmona Restaurant & Bar Ltd,"531101","186502"
258998,Grand Imperial London,"528828","179010"
259004,Papa's Pizza,"517692","178276"
259012,Wasabi,"531446","181153"
259018,Atithi - Indian Cuisine,"516343","173397"
259022,Express Wok,"547031","180464"
259034,Kateh Iranian Restaurant,"526099","181917"
259041,Little Tuscany,"525406","150289"
259059,Haru,"521418","168433"
259107,Seaworld Fish & Chips,"511668","198433"
259114,Dilara Kebab,"538790","194426"
259131,Highland Fish Bar,"538641","191691"
259230,Trattoria Da Luigi,"533283","186582"
259233,Olives Restaurant,"526258","178785"
259260,Loving Hut,"529478","186765"
259285,Sushi Hiroba,"530607","181389"
259288,Pizaza Golders Green,"524850","187604"
259292,Ahaa Dosa,"513406","175503"
259297,Sea Breeze Fish & Chips,"516745","149445"
259307,Don Pepe Restaurant,"526763","182089"
259329,The Summerhouse,"525944","181938"
259331,Basilico,"531112","183193"
259340,Bizzicotto Italian Restaurant,"525073","179268"
259342,Orient Kebab House,"538128","186445"
259368,The White Swan,"531278","181391"
259386,Yeni Adana Restaurant & Takeaway,"532744","185467"
259388,Caffe Gondola,"503797","171701"
259396,Zizzi,"512196","189564"
259414,Sahara,"527055","183082"
259418,Petra Turkish Restaurant Ltd,"530681","184261"
259420,New Surma Tandoori,"532479","183763"
259438,Jerk Chicken,"538198","175182"
259448,Bengal Spice,"551218","182794"
259481,The Iskele,"532348","182275"
259505,Purely Fresh,"534107","180987"
259518,Yummy Garden,"526259","191921"
259524,Sushi Box,"532618","183078"
259533,Silk Road,"532800","176733"
259539,Chick N Box,"532693","165676"
259567,Zefi Bar,"527303","178825"
259569,Maoz,"529707","180962"
259575,Dennis's Chippy,"539405","165792"
259584,Farmhouse Pizza,"535970","199499"
259585,Haldi,"554887","174811"
259625,Nuntee,"524854","176858"
259627,Ladolce Vita Restaurant,"510246","166113"
259634,Cigalon,"531126","181209"
259637,Olivia Pizza,"525757","175924"
259638,Kung Food,"531163","182051"
259639,Famous Chef,"550239","185274"
259640,Top Wok,"545370","187130"
259644,O P Rickshaw Club,"532560","179717"
259647,Shinwari,"543387","186958"
259665,O Tino,"529137","183552"
259671,Laya Lina,"527435","179276"
259679,Kin,"531234","181976"
259692,Dudley's Pancake House,"524651","196458"
259700,G C Kitchen,"524612","169529"
259720,Empire,"546732","183038"
259723,Perfect Chicken Express,"533007","188419"
259730,Olivia Pizza,"522100","179606"
259742,Square Express,"533271","183008"
259744,R J's Chicken Hut,"526690","196066"
259768,Le Querce,"536228","173921"
259797,Wan Loi,"533896","189048"
259798,The Pappadom,"531933","177125"
259807,Best Kebab House,"540564","184910"
259831,Reku Zen,"546457","166596"
259842,Master Fryer,"535957","200978"
259850,White House Express,"524845","187608"
259858,Cod Fellas,"533998","176073"
259860,Atlantic Fish Bar,"520544","180287"
259861,Prezzo Restaurants Plc,"525290","159638"
259865,34 Mayfair,"528298","180687"
259868,Chicks Chicken & Pizza,"533404","189012"
259873,Cozzo,"532348","182275"
259876,Cloud Naan,"515563","176195"
259880,Anjanaas,"524775","183956"
259883,Perfect Fried Chicken,"551223","182794"
259892,Fire Cracker,"530088","179020"
259900,Turkish Mangal Ltd,"554122","187048"
259924,Noa Restaurant,"531606","184640"
259928,Ribon Japanese Restaurant,"531747","181413"
259954,Shanel,"533888","179695"
259963,Kastner & Ovens,"533547","181605"
259965,The Taste of India,"536242","168448"
259968,Bollywood Grill,"540630","180827"
259985,The Mercer,"533009","181215"
259989,Eighty Six Bistro Bar,"523466","188879"
260027,Thai River,"524536","181378"
260031,Perfect Kebabs,"555085","178671"
260032,Oriential House,"539306","178131"
260042,Bebes Takeaway,"530019","175095"
260059,Holy Cow,"521987","178648"
260078,Smiths of Smithfield,"531728","181775"
260080,Domino's Pizza,"533230","178772"
260085,Gurkha Cottage,"533439","170629"
260086,Peaceful Garden,"525380","164750"
260088,The Primrose Eatery,"527553","184225"
260089,The Power Station,"528817","176967"
260094,Gaucho,"531829","181831"
260104,Rafkins Within Quality Maitrise,"525490","183505"
260112,Tarragon,"528419","175722"
260161,Machico,"530427","177193"
260180,Tiamo Pasta,"517920","181028"
260198,Greenleaf Restaurant & Karaoke,"530702","181789"
260211,Zizu's,"538403","185815"
260216,Original Perfect,"537179","179532"
260247,Byron Hamburgers,"531493","179929"
260251,Dixy Chicken,"544444","184295"
260260,Two Happy Chefs,"543215","174455"
260265,Selmo's,"539363","183796"
260267,God Father Pizza,"531686","173021"
260275,Pepe's Peri Perii,"512256","180514"
260325,Robins Pie & Mash,"540421","188577"
260346,Dallas Peri Peri,"529859","176759"
260364,New Royal Fried Chicken & Ribs,"518290","185149"
260369,Bashan Restaurant,"529772","180982"
260371,Rossodisera,"530083","181215"
260383,Cafe Chef,"516264","178894"
260388,Jerk Scene Jamaican Jerk & Grill Ltd,"538414","173317"
260392,East Ocean,"544453","188113"
260415,Sun Sing,"548671","186148"
260423,Piccolo Bar,"528666","180194"
260425,Riverside 2,"531133","179317"
260426,Porters Sandwich Bar,"530723","178619"
260433,The Green Man Fish & Chips,"519498","192064"
260444,Essex Chef,"551768","187412"
260450,Namaaste Kitchen,"528746","183749"
260451,Golden City,"540104","171720"
260453,The Little Sandwich Shop,"553986","174081"
260470,Spice Guru,"525494","150304"
260479,Pineapple Pizza,"518665","167377"
260517,T F C,"538036","181866"
260527,A la Turka,"559390","193734"
260551,Bizzarro,"526582","181133"
260587,Cardamom Pettswood,"544342","167581"
260599,Nando's,"538371","184610"
260600,Nando's,"521065","185345"
260606,Corleone,"526769","170378"
260620,Traditional Pure,"532432","180998"
260625,Hare & Tortoise,"531679","181087"
260632,Kebabish,"542514","183531"
260647,Caprice,"532343","165158"
260649,Brasserie Blanc,"529541","181586"
260690,La Terraza,"510820","165275"
260692,The 10 Cases,"530255","181174"
260694,Dracula House Restaurant,"521917","183301"
260708,Rasa Express,"529143","182240"
260717,The Lingo,"529389","180764"
260722,Chigwell B B Q,"541864","191495"
260754,Mega Bites,"536099","173532"
260764,The Swaad Flavours Ltd,"532396","164935"
260768,Pizza King Kebab House,"534622","193983"
260776,Papa John's Ltd,"527139","176209"
260799,Marrakech,"536941","189058"
260803,Alison Polley Sandwiches at Broxburn Parade,"558777","180789"
260806,Dollar Chicken & Ribs,"531841","175755"
260814,Piada,"532991","181256"
260863,Papa John's Ltd,"549378","179152"
260870,Chris's Fish Chicken & Ribs,"559025","194629"
260878,Sapore Coffee Bar,"532014","179487"
260892,Nando's,"523131","187861"
260893,Nando's,"543586","178975"
260901,Raka,"538171","180734"
260905,Trangallan Restaurant,"532778","185329"
260926,The Grill,"542220","184928"
260940,Yami,"521383","168390"
260947,Anar Persian Kitchen,"524229","181806"
260957,Roxie Steak & Wine Cafe,"524743","176732"
260965,Toscana,"546239","172519"
260969,Surprise Pizza,"545116","178685"
260971,Standard Tandoori,"535732","183869"
260972,Diamond Chicken & Pizza,"536927","181121"
260982,The Olive Tree,"546179","166043"
260987,Tickle Me Sandwich Bar,"531871","171967"
260998,Wildwood Restaurants,"542391","196424"
261006,Nazmin's,"526090","172866"
261008,Maedah Grill,"534342","181541"
261010,Beijing Garden,"524127","163950"
261018,East Ocean Restaurant,"524827","177982"
261023,Song Sushi,"531884","186176"
261026,Mo's,"519243","188704"
261031,One Bar Chinese Takeaway,"531940","175849"
261033,Fez Mangal Turkish B B Q House,"524361","181252"
261034,The Laughing Gravy,"531683","179721"
261062,Muriels Kitchen,"526833","178823"
261101,Pumpkin Rice,"525575","195780"
261110,Khyber Pass,"542404","185696"
261120,Darjeeling Bangladeshi & Indian Cuisine,"540878","168365"
261126,Turkish Delight,"529160","195873"
261127,Orsini Caffe,"527132","179054"
261141,Tas Restaurant,"531295","181307"
261153,The Garden Grill,"519944","180136"
261161,Epsom Grill,"520788","160821"
261180,Pizza Deno,"525234","176133"
261186,The Anchor,"524819","177719"
261188,The Best Grill,"544379","190129"
261194,Mayfair I,"528762","180208"
261214,Ripe Tomato,"524724","181396"
261235,Cocochan,"528421","181236"
261241,Indian Ocean,"527464","173195"
261246,Blue Ocean,"522661","180113"
261272,Sawadika,"530752","181631"
261275,Dozo,"526655","178686"
261282,Nice Buns Cafe,"516103","167058"
261316,Milano Kebab London,"540101","171759"
261322,Khana Indian Cuisine,"524060","185434"
261324,Kebana Take Away,"542196","184905"
261334,Kemer Ltd,"536319","168459"
261341,Ashtead Charcoal Grill,"518618","158093"
261349,Delhi Wala,"512397","179337"
261358,China Phoenix,"561606","178169"
261364,Strada,"530523","180939"
261399,Castle Brasserie,"531997","178996"
261435,Sai,"523309","169473"
261442,Emilys Plaice,"534062","174913"
261456,Urban Diner,"517796","174713"
261464,Pink Garlic,"541692","167896"
261465,Grillfellas,"542056","183735"
261469,Aya Express,"526526","170167"
261473,Funky Brownz,"521529","188629"
261475,Comptoir Libanais,"526877","178894"
261528,Saffron,"527603","181202"
261546,Cote,"517720","180499"
261548,Lokma Turkish Grill & Bar,"533352","179375"
261556,Annam Restaurant,"531033","164272"
261562,Vali's Four Seasons,"524012","185427"
261573,House of Crepes Cafe,"531248","180416"
261576,R & P Sandwich & Coffee Bar,"516798","149569"
261582,Italian Pizza Experts,"507975","166984"
261606,Osteria Da Fabrizio,"546185","166173"
261621,Pizza Corner,"522939","180080"
261642,Fish Lounge,"530767","174534"
261676,Ariana Restaurant,"536520","182099"
261690,Paprika,"553187","156478"
261692,B B Q Express Ltd,"534933","184801"
261700,Punjabi Karahi,"514164","176303"
261735,Queens Fish Bar,"549484","185827"
261736,Megabite Takeaway,"536975","189100"
261741,Namak Mandi,"527949","172270"
261744,Favorite Fried Chicken Ltd,"533693","188060"
261772,Sam's Chicken,"519251","188755"
261786,Nagina Restaurant,"543944","185508"
261789,Four Seasons,"529718","180782"
261790,Il Bacio Express,"533304","186588"
261791,Kebab Centre,"527131","176142"
261794,The Brothers Fish Bar,"536268","197311"
261795,Baan Thai,"531225","175319"
261800,New Moon Chinese,"534157","168387"
261803,Seven Sisters Kebab & Pizza,"532997","188401"
261810,The Mahal Restaurant,"525851","168570"
261816,Farmhouse Pizza,"508025","195375"
261820,Papadom on the Hill,"531865","171945"
261821,Indigo,"543126","165137"
261843,Reynolds,"529412","181714"
261857,Pepe's Piri Piri,"519949","190641"
261862,The Troubadour,"525643","178198"
261864,Fu Min,"547857","185799"
261882,Mums Caribbean Takeaway,"521501","183685"
261884,Shu Castle,"533330","178554"
261886,Oriental Chef,"530036","191461"
261899,Red Hot,"529833","182787"
261902,Hornsey Kebab House,"530903","186011"
261904,Munchies Kosher Meaty,"534095","187244"
261911,Gospoda Vita,"516779","180479"
261913,Sutton & Sons Ltd,"533619","186266"
261923,Persian Hut,"525918","171285"
261938,Mr Chippy,"538462","174642"
261957,Bellaluna,"525516","185071"
261968,Chicken Delight,"521441","184594"
262007,Hainault Bbq Kebab,"545186","191569"
262080,Raunka Punjab DIYan,"512999","182408"
262139,Papa John's Ltd,"510904","165223"
262142,Brasserie Blanc,"532851","181237"
262144,Cafe Medi,"546095","165948"
262203,Strada,"510743","160093"
262219,Kentish Delights Ltd,"528965","185264"
262246,Hammersmith Kebab & Pizza Shop,"522619","178602"
262249,Royal Fish Bar,"516556","176888"
262326,Nabab Restaurant,"505142","190425"
262327,Clayhall Tandoori,"542075","189927"
262332,Golden Tiger,"536033","174100"
262436,Nopi Restaurant,"529280","180844"
262458,Saravanaa Bhavan,"518035","184966"
262460,Door 2 Door Pizza,"510334","181223"
262471,Jasmine Garden,"522042","178616"
262546,Smollensky's,"530543","180748"
262597,Yak & Yeti,"542717","174392"
262623,Dim T Restaurant,"529492","181664"
262628,Danny's Fish & Shops,"531131","158112"
262632,New Ming Peking Cuisine,"544534","167630"
262671,Melur London,"527282","181421"
262695,Fried Chicken,"526983","181821"
262768,Toby Carvery,"551174","188513"
262782,Flavas Chicken & Pizza,"530004","191503"
262809,Oakhouse Foods,"550289","196787"
262836,Chan's Noodle Bar,"534922","184168"
262857,Brewers Fayre - Heathside,"524222","157603"
262859,Domino's Pizza,"530186","181384"
262889,Q Bar & Kitchen,"537191","169317"
262895,Top Wok,"524048","185445"
262899,Harrington Sandwiches Ltd,"514646","156562"
262901,Lebanese Valley,"518209","169462"
262902,Pizza GoGo,"525222","174628"
262920,Best Kebab,"514548","171295"
262965,Domino's Pizza,"530334","172902"
262966,Domino's Pizza,"512984","182307"
262984,Antep Ltd,"533979","192398"
262988,Papa John's Ltd,"546237","172435"
263079,Maxy Express,"521116","160875"
263085,Sushimania,"519497","192051"
263105,Stonehouse Carvery,"524675","196382"
263112,Frankie & Benny's,"503347","171787"
263177,Gate of India,"512216","188652"
263204,La Cucina Di Mamma,"530750","179825"
263298,Tang's Takeaway,"535578","170553"
263354,Uraswamys Indian Takeaway,"552664","185632"
263363,The Skylon,"530795","180219"
263378,Drinks24hour,"531289","171141"
263381,Mazar Restaurant,"515357","189716"
263385,Domino's Pizza,"551606","168512"
263421,Cafe Rouge,"529587","182735"
263482,Olivia Pizza & Beijing Noodles,"513622","182506"
263484,Peking Restaurant,"526859","181351"
263521,New Yummy,"524182","191209"
263570,The Punjabi Darka Ltd,"514266","176141"
263631,Tams Fried Chicken,"510209","190174"
263652,Tomi's Kitchen,"537188","177362"
263680,Tangerine Within Millennium London Knightsbridge,"527807","179467"
263682,Sorrento Restaurant,"516351","171130"
263688,Princi London Ltd,"529544","181085"
263690,Les Deux Salons,"530128","180634"
263770,Ming Restaurant,"563348","158024"
263784,Tamara Lounge,"508040","182255"
263792,Speedy Noodle,"542664","183618"
263845,Gantshill Kebab House,"543366","188455"
263876,The Spice Bar,"537274","192815"
263893,Florentin,"524891","187506"
263915,Troia Cafe Bar Restaurant,"530750","179825"
263922,Papa John's Ltd,"533469","179606"
263956,Ketraj,"515674","188638"
263993,Favorite Fried Chicken Ltd,"534156","155460"
264012,New China,"532125","171646"
264015,Bread Street Kitchen,"532289","181098"
264123,China Express,"517870","158518"
264124,Monsoon,"531896","194329"
264136,Taj Indian Restaurant,"546737","166954"
264147,Isola Bella Cafe & Restaurant,"524814","187581"
264157,Feast,"534638","181814"
264167,Warda Lebanese Cuisine,"529771","194270"
264168,Powder Keg,"526784","175056"
264214,MFC Chicken,"523002","189376"
264235,Shukran Ltd,"538126","181045"
264260,Maru Japanese Restaurant,"513941","164694"
264267,Prezzo Restaurants Plc,"540115","191994"
264278,Mazhil,"534453","193575"
264287,Cote,"526542","185635"
264299,Lupita,"530308","180474"
264308,Seafresh,"529221","178710"
264314,The Bengal Indian Restaurant,"525764","181497"
264340,Mumbai Square,"533608","181326"
264341,J D Sandwich Bar,"510578","167048"
264351,Khani Halal Cuisine,"527224","171103"
264398,Ice N Spice,"519393","188810"
264407,Archway Kebab,"529350","186737"
264436,Shamrat Indian Cuisine,"541473","193841"
264453,King Neptune,"532135","190557"
264458,EAT.,"538471","184550"
264466,Caledonia Fried Chicken,"521966","183495"
264468,Master Chef,"542111","191642"
264484,Golden Empire Restaurant,"510556","173072"
264485,Delicious Express,"515327","190013"
264499,Riding House Cafe,"529101","181575"
264519,Fushia Restaurant,"532516","164375"
264538,Shayona Restaurant,"520528","184635"
264546,Made in Camden,"528297","184302"
264578,Otto Restaurant,"540566","188355"
264589,The Farmhouse Pizza,"509424","199366"
264596,May's Chinese Cuisine,"524840","183967"
264676,Bollywood Spice,"556232","186586"
264692,Swirliz,"531134","192911"
264694,Perfect Pizza Ltd,"540153","182141"
264714,Sharp's Traditional Fish & Chips,"532553","156372"
264744,Fernando's,"533544","181365"
264745,Essex Grill 2,"562306","178702"
264748,China Chef,"510038","171599"
264755,Hix Soho,"529411","180786"
264777,Caribbean Takeaway,"535506","173005"
264779,Ruchita,"543821","177813"
264783,Honest Burgers,"531249","175394"
264789,Sushi Japan Restaurant,"526305","192533"
264790,Harrys Bar,"532511","181259"
264800,Banana Leaf,"544503","188058"
264819,Pizza Direct,"529832","184958"
264823,Hydrebad Darbar,"540974","184839"
264832,Suda Thai Restaurant,"530107","180942"
264874,Agrobeso African Cuisine,"534352","176792"
264885,Jakarta,"521226","189154"
264897,Chicken Cottage,"519593","180255"
265021,Reggae Spice,"520353","190773"
265067,Wasabi,"529383","183973"
265079,Best Fried Chicken,"530365","170342"
265093,Domino's Pizza,"542100","158615"
265190,Eat & Enjoy,"554091","187098"
265197,Olivios,"514758","194271"
265213,Chicken & Kebab Junction,"531169","176303"
265231,Taj Mahal,"530330","172644"
265248,Colnbrook Fish & Chips,"503144","176928"
265268,Le Paris Grill Restaurant & Bar,"533394","180916"
265274,Corner Terrace,"519014","180361"
265284,Pentolina,"523827","179131"
265292,Wasabi,"532070","181252"
265353,Cafe Rouge,"539282","179964"
265366,Chilli Tree,"552019","183324"
265368,Caminata,"528724","173030"
265376,Baburchi,"506618","171856"
265382,Red Dog Saloon,"533245","182694"
265394,Jasmine Gardens,"532808","179076"
265425,Kailash Momo Bar Ltd,"543631","178688"
265472,Pizza Plate,"531843","186415"
265476,Chicken Licking,"539470","187290"
265537,Rodizio Brazil,"529779","175531"
265544,Yo! Sushi,"527823","179676"
265552,Mai Sushi,"529850","182814"
265561,Red Rose Tandoori Restaurant,"526001","201002"
265597,Mawal Garden,"514073","175688"
265605,Subway,"518053","167423"
265610,Farmhouse Pizza,"529544","163864"
265617,Meeras Xpress,"525542","191151"
265649,Ruchi,"513708","169671"
265717,Cafe Rouge,"509096","187581"
265720,McDonald's Restaurant,"518359","192784"
265726,Ocean Halal Pizza,"512264","179018"
265728,Al-amin,"505599","164813"
265755,Rooster Spot,"529593","175416"
265843,Palace Spice,"528075","175613"
265873,Subway,"519794","178436"
265889,Bella Italia,"525866","180958"
265931,Fish & Grill,"520531","187643"
265939,Double Five Star Company Ltd,"543712","178939"
265944,Good Luck,"510221","180323"
266006,Feng Sushi,"537873","180502"
266036,Francinos,"530041","171498"
266065,Halal Mumbai Kitchen,"541255","168365"
266066,Tasty Chicken & Ribs,"546731","184634"
266102,yoomoo,"526196","184795"
266111,Famous Pizza,"520487","180037"
266122,Bianco43,"538257","177725"
266143,Blazin Hot,"543204","183716"
266164,Fat Boys,"520886","175432"
266167,Dewaniam Tandoori,"535887","173321"
266177,Spices,"536106","165822"
266241,Gourmet Burger Kitchen,"517923","181011"
266246,Papillon Chigwell Ltd,"543745","193197"
266294,Peri Peri Original,"523362","189040"
266302,Bella Naples,"540159","190345"
266309,Natty Tatty's,"528550","175984"
266325,Thaiphoon Restaurant & Deli,"525680","176339"
266388,EAT.,"531284","181445"
266415,ASK Restaurants,"503505","171642"
266416,ASK Restaurants,"526187","178879"
266425,Burger King Ltd,"536993","188992"
266435,Veri Peri Grill & Shakes,"535280","195736"
266439,Hedone Restaurant Ltd,"520347","178496"
266470,Rock & Roe,"502551","170864"
266477,Taste of Pakistan Ltd,"513271","174576"
266494,Indiana Pizza,"537377","193028"
266510,Down-ya,"540582","172107"
266532,Grove Fish Bar,"524293","181314"
266586,Papa John's Ltd,"559233","193665"
266590,Bakhtunkhwa Restaurant,"540987","184805"
266600,Cote,"528038","178727"
266620,Papa John's Ltd,"531212","178060"
266658,Nemos Place,"552616","185916"
266661,Seven at Brixton,"531168","175330"
266664,Wrap & Salad,"531720","182893"
266665,Likya,"524928","187537"
266668,Rooster Grill,"523175","180020"
266676,Boston Peri Peri,"511877","192398"
266677,Grillish,"551462","188353"
266688,Perfect Fried Chicken,"536395","174477"
266714,Nakhon Thai,"539995","180487"
266717,Sahadet,"543577","186361"
266730,Shams Fish Bar,"520094","180197"
266753,Palmers Restaurant,"535862","183055"
266795,Apatura,"532414","164812"
266815,E N 3 King Kebab Pizza House,"536733","198744"
266824,Crystal Chinese Takeaway,"524201","169280"
266829,The Pizza Bakers,"531555","186750"
266843,Umut Ocakbasi Restaurant,"532347","189184"
266872,Kabul Kebabs,"522129","187880"
266874,Biccola Italia,"517702","180450"
266879,Sams Fast Food,"533861","191554"
266897,Prezzo Restaurants Plc,"517212","192341"
266923,Taste of Kerala,"531641","166774"
266990,Olive & Grill,"536568","178093"
267024,Sw9 Sushi Bar,"531187","177234"
267050,Amstel Art Gallery,"530177","177931"
267114,Popeyes Fish & Chips,"527325","196482"
267127,Pizza Hut,"505904","183909"
267187,Tandoori Night,"538132","181046"
267215,Wok & Roe Ltd,"519426","186389"
267217,Saravanaa Bhavan,"512942","187252"
267268,Golden Koi,"536372","169566"
267301,Canaan Restaurant,"532455","177380"
267313,Restaurante O Bombeiro Ltd,"521917","183480"
267314,Royal Kebab,"531836","177208"
267338,Chiswell Street Dining Rooms,"532549","181934"
267346,I Naga,"539498","165330"
267347,Dinner by Heston Blumenthal,"527811","179767"
267367,Salamis Kebab House,"543303","188346"
267374,Papa John's Ltd,"531880","172488"
267377,The Manhattan Grill Within London Marriott Hotel,"537419","180542"
267390,Tay Do Restaurant,"533456","182872"
267411,Greedy Cow Restaurant,"536440","182556"
267448,Star Nergiz Cafe & Sandwich Bar,"534856","185022"
267449,Leon,"523160","187932"
267451,Hillside Tandoori,"542979","197162"
267462,Mamounia Lounge,"527402","179351"
267521,Kaniz Restaurant,"506042","176989"
267541,Bejoy Tandoori Restaurant,"529805","191628"
267548,Bombay Bites,"527989","185132"
267550,Wildwood Restaurants,"554070","187062"
267556,Rufies Indian Takeaway,"529999","175641"
267563,Creams Cafe,"512302","180503"
267567,Namaste Lounge,"510210","190248"
267575,Sutton Kebab,"525771","165082"
267605,Brown Eagle,"530957","190558"
267629,Oriental Gourmet,"531332","184986"
267638,Cfc,"513602","175638"
267654,Agra Tandoori,"518520","166943"
267655,Lamoon Restaurant,"532557","176537"
267657,New Little India,"530821","182231"
267683,Goodyear Hot Chinese Food,"554848","191958"
267700,S K R Nergiz,"537759","188063"
267721,Dixy Chicken,"542238","184852"
267725,Dixy Chicken,"549312","183883"
267767,Forest Kebab,"536516","189633"
267786,La Creperie Bretonne,"516836","174221"
267789,Spaghetti Tree Restaurant,"526051","163743"
267803,Lahore Tikka Masala,"519351","191782"
267807,Fishworks,"528295","181750"
267878,Lots of Rice,"543262","188288"
267898,Hampton Spice,"513421","169894"
267903,New Century,"530702","176046"
267960,The Oak,"525154","181508"
268004,Fryer Brothers Fish & Chips,"533141","169555"
268035,Fresh N Tasty,"531542","167084"
268060,Chiqizza,"512106","199303"
268062,Lee Garden,"530389","186842"
268080,Wa Yang Yang,"535063","162274"
268104,Chicken Delight & Pizza,"524157","177466"
268110,Hot Wok,"534472","177798"
268143,Fish & Chipsat,"532963","196164"
268180,Lokkanta,"525710","181169"
268198,Tarboush,"510844","196256"
268200,Afters Croydon,"532418","164668"
268202,Opera Tavern,"530523","180957"
268233,J Coxedge Fish & Chip Shop,"557503","174293"
268244,Subway,"531773","181837"
268259,Domino's Pizza,"530146","186375"
268260,B J's Sandwich Bar,"506026","176988"
268293,Riley the Ice Cream Cafe,"530123","188364"
268294,Roti Island,"534578","167917"
268324,Domino's Pizza,"546547","169344"
268325,Masala Hut,"544529","187182"
268339,Made in Italy,"528414","181260"
268357,Best Kebabs,"511036","187752"
268367,Jollys Fish & Chips,"512044","181925"
268369,Sunya Chinese Restaurant,"540341","177257"
268379,L'atelier de Joel Robuchon,"529957","181007"
268400,France Gourmet,"536403","177806"
268419,Perfect Blend,"530286","172623"
268430,The Crooked Well,"532753","176622"
268486,T G I Friday's,"539130","179991"
268491,Big Bite Ltd,"529657","180929"
268554,Kingfisher Chinese Takeaway,"524819","184375"
268567,Best Turkish Kebab,"532341","182355"
268577,Atari-ya Sushi Bar,"518903","180456"
268580,Brockleys Rock,"536706","175219"
268585,Browns Kingston,"517758","169185"
268600,La Diva Drinks & Food,"537311","173231"
268607,Lakshabay,"534881","180294"
268610,Roka Restaurant,"529458","181655"
268613,El Camion,"529561","180882"
268620,El Matador Ltd,"552929","154745"
268669,Dixy Chicken,"544317","190011"
268696,Mumbai Tadka,"526180","174767"
268702,Pizza Hut,"534986","182549"
268711,Lomito,"509141","191527"
268727,Italian Express,"547777","187951"
268734,Chinagaga,"549504","175428"
268801,Sweet Handz,"531093","185267"
268805,Manlee,"531388","157601"
268817,Eriki Events,"507392","178973"
268818,Shirley B B Q Pit,"537342","166067"
268872,itsu,"530595","181519"
268877,Sahara Lounge,"516957","192361"
268879,R S Chicken & Pizza,"546626","185742"
268891,Nona Italian Cafe Restaurant & Pizzeria,"526246","184128"
268905,New Chong Kees,"534092","170426"
268915,Domino's Pizza,"508904","201146"
268919,Bamboo Basket,"523374","180287"
268927,Cafe Rouge,"558056","173448"
268935,Spice Republic,"534356","173453"
268945,Nazrul Restaurant,"533878","181939"
268958,Reggie's Caribbean Cuisine,"520669","183880"
268968,Pizzadelique,"531834","186402"
268970,Rialto Gelato,"516410","149213"
268974,The Best Kebab,"532407","182376"
268994,Asha Takeaway,"535729","185473"
268998,Smiths of Wapping,"534303","180135"
269028,Queen of Babylon,"526782","182048"
269040,Hiba Express,"530551","181557"
269042,Brinkley's Kitchen,"527440","173225"
269089,Juicy Roots,"533732","190620"
269103,Yellow Duck,"538419","173647"
269120,Flames Wine Bar & Restaurant,"539427","175223"
269144,Papa Ottimo Pizziera,"524808","177711"
269174,Le Spice Indian Takeaway,"541614","169353"
269192,La Collina Restaurant,"528227","183849"
269203,Lucky Inn,"550817","178635"
269230,Burger King Ltd,"543664","186554"
269231,Burger King Ltd,"557843","179486"
269299,Roxie,"526133","172725"
269331,Otantic,"532286","186756"
269333,Gurkha Kitchen,"539381","152852"
269339,Nagoya,"528029","181451"
269341,McDonald's Restaurant,"532606","165662"
269344,The Taste of Grill,"515124","176388"
269350,Delta Express Pizza,"533931","176753"
269365,Medlar Restaurant,"526625","177600"
269393,Gelatorino Ltd,"530495","180975"
269397,Le Vacherin,"520581","178921"
269418,Europakitchen,"532965","167267"
269427,Thai Villa,"512184","189351"
269434,Sun Light Kebab Fried Chicken,"531915","186361"
269442,Papa John's Ltd,"526256","189647"
269450,The Lido Cafe,"531677","174404"
269467,Zam Chicken,"520356","190776"
269471,Bhan Thai Cafe,"524978","201167"
269502,Nana's Restaurant,"510793","197490"
269511,Domino's Pizza,"531727","166710"
269512,Domino's Pizza,"544324","189924"
269513,Domino's Pizza,"535564","177077"
269514,Domino's Pizza,"542411","196587"
269515,Domino's Pizza,"542343","171813"
269527,Ahar,"552483","182045"
269585,Rossopomodoro,"530042","181015"
269610,Funky Brownz,"516591","190550"
269620,Jebab Ngo,"535652","182961"
269670,Cinnamon Tree,"506711","180969"
269672,Two Brothers Fish Bar & Kebab,"534349","173458"
269675,Chicken Cottage,"530680","169617"
269680,Domino's Pizza,"555963","186279"
269720,Montpeliano Restaurant,"527386","179419"
269721,Codfather,"523062","184654"
269728,Cote,"528630","187362"
269738,Sea Star Fish Bar,"544527","191947"
269747,Lahori Bites,"515263","184926"
269748,Metro Piazza,"509135","187509"
269764,Perfect Fried Chicken,"533630","186357"
269769,K-5 Lounge Restaurant,"512152","189702"
269773,Ziyafet,"543089","174406"
269788,Break Time,"533420","193425"
269807,B Joseph London Ltd,"535693","177041"
269809,Mumtaz,"519259","169545"
269820,Sapori Sardi,"524366","176297"
269823,Cafe Japan,"525185","187349"
269838,Isot Restaurant,"516445","199680"
269854,K F C Ltd,"531518","186809"
