id,average score buffer_None,economy activity_None,PM2.5_None,NOX_None,crime rate buffer_None,restaurant buffer_None,Supermarkets_Supermarkets,NightEconomy, HousingDensity ,BuilingHeights , GreenSpace , Noise,SpaceSyntax_R3000_SpaceSyntax_Choice_R3000_None,SpaceSyntax_R3000_SpaceSyntax_Intergration_R3000_None,culture final-sum_culture sum
21020,7,107.10148,0.28867,2.72232,202,,,905,0.889,20.87,,,5697,743.84351,0
21023,7,80.34554,0.22853,1.96317,202,,,905,0.889,10.43,167,,383944,1061.209,0
21022,7,155.63471,0.41185,3.90027,202,,,905,0.889,19.32,148,,88901,905.96191,3
21017,7,89.92416,0.43209,3.66692,202,,,1,0.889,12.13,,,2250,805.54309,0
21016,7,103.1744,0.49576,4.20723,202,,,1,0.889,12.02,233,,2068,911.19263,0
21019,7,133.47926,0.36883,3.45877,202,,,905,0.889,20.87,,,17853,776.98553,2
21018,7,107.37619,0.47531,4.08277,202,,,905,0.889,18.65,,,335398,962.40332,0
21013,7,108.24192,0.36506,3.29942,202,,,1,0.889,9.07,,,35302,803.43353,0
21012,7,114.44096,0.38597,3.48838,202,,,1,0.889,34.85,,,11796,786.47662,0
21015,7,109.26208,0.43632,3.81799,202,,,1,0.889,13.43,,,27577,785.30682,0
21014,7,114.30432,0.38725,3.49676,202,,,1,0.889,9.07,,,315372,911.78357,0
21009,7,59.11982,0.30535,2.65577,111,,,390,0.826,12.53,533,,74323,737.9361,0
21008,7,93.81956,0.48061,4.18335,111,,,390,0.826,13.79,709,,74323,737.9361,0
21011,7,112.54784,0.37958,3.43067,202,,,1,0.889,7.11,,65,61833,833.46143,0
21010,14,91.44373,0.43824,3.83337,313,,,390,0.889,13.28,483,65,661100,972.46942,0
21037,7,42.76872,1.11253,9.16134,60,,,4,1.243,13.15,,60,4275,1043.0033,0
21036,7,37.25264,0.96904,7.97976,60,10,,4,1.243,18.28,,75,981351,1289.9084,0
21039,8,13.90897,0.40682,3.5724,80,1,,26,,26.09250977,,75,713330,1244.549,0
21038,15,13.14356,0.46636,4.28535,140,1,,4,,164.06,,75,700994,1252.3616,0
21033,7,65.87472,0.98009,7.69467,60,2,,4,1.243,24.04,,60,177479,1261.98,3
21032,7,98.4905,0.76785,5.40325,60,2,,4,1.243,24.04,,75,177479,1261.98,5
21035,7,44.1742,1.10567,9.08262,60,,,4,1.243,29.13544141,,75,981351,1289.9084,0
21034,7,68.18992,0.98617,7.71698,60,,,4,1.243,8.03,,65,18410,1046.9037,1
21029,7,35.69354,0.23882,1.68058,60,,,4,1.243,15.18,,55,,,0
21028,7,75.36588,0.46672,3.28425,60,,,4,1.243,15.18,1099,,,,0
21031,7,103.79006,0.80917,5.69399,60,,,4,1.243,19.65,187,75,629135,1252.9375,1
21030,7,67.14178,0.52345,3.68344,60,,,4,1.243,19.65,89,60,,,0
21025,14,97.52184,0.51956,3.71494,262,,,905,0.889,35.64938281,190,,29383,898.37689,2
21024,7,84.1236,0.24719,2.0305,202,,,905,0.889,3.89,,,370660,1036.3147,0
21027,7,117.27098,0.70183,4.93869,60,,,4,1.243,18.6,,,263839,1133.1161,0
21026,7,121.32276,0.70762,4.97945,60,,,4,1.243,18.12,,,37298,936.58643,0
21053,,0.02913,0.00179,0.01846,,,,26,,32.50200272,,,,,0
21052,,2.67996,0.16499,1.69847,,2,,26,,19.4469986,,75,14259,754.33044,0
21049,,5.23369,0.32222,3.31693,,9,,26,,63.87799835,,,27487,985.35199,0
21048,,5.23369,0.32222,3.31693,,1,,26,,63.87799835,,,137426,1115.4275,0
21051,,5.23369,0.32222,3.31693,,3,,26,,38.57900238,,75,486501,1135.701,0
21050,,5.23369,0.32222,3.31693,,3,,26,,38.57900238,0,55,41274,1003.5504,0
21045,,10.93623,0.45445,4.19692,,2,,26,,32.25699997,,70,234032,1141.1713,0
21044,,18.4637,0.62928,5.36192,,3,,26,,37.84999847,441,70,234032,1141.1713,0
21047,,5.22398,0.32162,3.31078,,1,,26,,29.10200119,,,612900,1220.365,0
21046,,5.23369,0.32222,3.31693,,2,,26,,29.2689991,,,24099,1012.9855,0
21041,8,14.87851,0.42574,3.7113,80,6,,26,,39.67,,70,801987,1191.7415,1
21040,8,26.91141,0.51804,3.77347,80,,,26,,39.67,,75,713330,1180.5615,0
21043,,4.37769,0.25918,2.64531,,8,,26,,39.75799942,,65,34632,980.28088,0
21042,,4.23356,0.26064,2.68308,,4,,26,,63.54,,65,806181,1200.0225,0
21069,6,38.08322,0.18718,2.07595,72,,,835,1.205,9.009999275,,,0,681.07568,0
21068,6,84.58772,0.41574,4.61096,72,,,835,1.205,7.352999687,,,69602,808.95087,0
21071,6,24.74712,0.10907,1.20973,72,,,205,1.205,8.045999527,,60,,,0
21070,6,77.0892,0.36216,4.01671,72,,,835,1.205,8.87100029,,,75713,792.84802,0
21065,13,143.5164,0.70336,9.58033,155,2,1,835,0.823,30.08699799,,75,709420,1026.9828,0
21064,13,124.71692,0.64334,8.77241,155,1,,835,0.823,20.16500092,5014,75,691073,1026.9828,1
21067,6,71.43668,0.35111,3.89408,72,,,835,1.205,5.499000072,,60,80002,820.24713,0
21066,6,95.88026,0.35732,4.36618,72,1,,835,1.205,15.30900002,,70,503943,936.99353,0
21061,6,105.84384,0.30566,4.35363,72,,,2,1.205,10.06500053,,55,71369,880.71869,0
21060,12,103.92994,0.34252,4.86947,109,,,2,1.205,9.351999283,307,70,10975,800.39471,1
21063,6,76.15872,0.22159,3.15625,72,2,,2,1.205,27.5719986,703,65,3669,733.00665,0
21062,6,74.76792,0.20795,2.96194,72,,,2,1.205,27.5719986,5,65,85,705.51318,0
21057,6,8.5779,0.10295,1.44858,37,,,2,1.332,46.92900085,0,65,8635,855.84686,0
21059,12,49.09069,0.47295,6.66097,109,,,2,1.205,2.789999962,121,70,147415,952.28589,0
21058,6,42.94245,0.5154,7.25186,37,,,2,1.332,18.46699905,497,70,441456,1043.4341,3
21085,13,128.23925,0.15054,2.41459,182,,,225,0.872,7.157000065,,,24681,563.39819,0
21084,7,84.72244,0.0651,1.14137,101,,,170,0.872,7.157000065,,,10705,439.1391,0
21087,13,117.37168,0.40235,5.73883,182,,,225,0.872,23.40200043,,,292321,801.13727,0
21086,13,122.40874,0.30374,4.43615,182,,1,225,0.872,2.244999886,,,286478,801.13727,0
21083,7,130.44537,0.10024,1.75735,101,,,170,0.872,12.65600014,,,86866,626.53174,0
21082,19,79.11785,0.20931,2.7453,363,,,225,1.144,13.8949995,4486,,148863,751.68341,0
21077,12,125.87852,0.80578,8.71572,262,,,225,1.144,12.57299995,,,769612,989.71375,0
21076,12,42.42728,0.27904,3.08769,262,3,,225,1.144,12.57299995,,,33511,817.43207,0
21079,6,0.79772,0.00851,0.10276,87,,,160,0.877,,149,,,,0
21078,12,76.98119,0.56067,6.28463,262,,,225,1.144,18.66500092,4753,,769612,976.90216,0
21073,12,134.70956,0.68056,7.35474,247,2,,225,1.205,16.58000183,,75,777737,1077.2664,0
21072,12,86.70885,0.40007,4.39396,247,3,,325,1.205,11.63500023,,75,930144,1085.9446,1
21075,6,76.50721,0.4119,4.48166,175,,,225,1.144,7.934999943,36,,23207,703.30054,0
21074,6,106.88878,0.54525,5.88419,175,,,225,1.144,16.58000183,200,,58272,836.33508,0
21101,5,11.68061,0.03577,0.22768,59,,,480,1.331,19.95,,,,,0
21100,5,94.84851,0.35111,2.99365,59,,,480,1.331,12.59,605,,49106,556.53186,0
21103,5,119.78775,0.39852,2.74532,59,,,480,1.331,18.95,1263,65,499090,614.11292,0
21102,5,83.12393,0.24679,1.63076,59,,,200,1.331,18.95,,65,488886,614.11292,0
21097,5,60.55128,0.41544,3.97002,59,,,480,1.331,10.17699814,,,20997,516.00244,0
21096,11,19.71768,0.08616,0.87912,140,,,480,0.935,11.13799858,,,,,0
21099,5,21.48052,0.08601,0.7955,59,,,480,1.331,12.59,33,,,,0
21098,5,72.55209,0.39992,3.77964,59,,,480,1.331,10.17300034,,,43215,515.30457,0
21093,6,67.82712,0.10527,1.41462,81,,,480,0.935,10.11000061,187,,250,540.50415,0
21092,6,49.74672,0.07721,1.03753,81,,,480,0.935,22.05500031,0,55,47485,714.44305,0
21095,6,106.23486,0.1945,2.51461,81,,,480,0.935,9.042999268,,,39941,608.72906,0
21094,6,103.2963,0.17471,2.29967,81,1,,480,0.935,10.11000061,26,,12735,626.38611,0
21089,6,120.66616,0.4062,6.09021,81,,,225,0.935,19.64999962,187,,19585,682.90363,0
21088,6,92.65888,0.31532,4.65394,81,,,225,0.935,19.64999962,,,21,561.02582,0
21091,6,99.60579,0.15533,2.0894,81,1,1,480,0.935,5.626999855,,75,702266,904.69379,0
21090,6,0.63225,0.00159,0.02325,81,,,480,0.935,44.61499786,,,6030,566.27527,0
21117,5,21.03822,0.12422,0.97588,53,,,600,2.788,10.01,,,911,469.54922,0
21116,5,23.46063,0.12365,0.95815,53,,,600,2.788,9.73,,,43056,530.08014,0
21119,5,3.39486,0.02004,0.15747,53,,,600,2.788,10.34,,,,,0
21118,5,20.35677,0.1202,0.94427,53,,,600,2.788,9.56,,,83332,540.82416,0
21113,5,34.33853,0.1047,0.73539,53,,,550,2.788,,84,,74299,534.74908,0
21112,5,26.61175,0.08319,0.5806,53,,,550,2.788,8.85,37,,71847,534.74908,2
21115,5,4.22445,0.02024,0.15482,53,,,600,2.788,9.22,,,,,0
21114,5,11.19929,0.03415,0.23984,53,,,550,2.788,16.8,926,,,,0
21109,12,95.172,0.49037,3.08848,141,,,570,1.019,13.93,,65,257934,596.81262,0
21108,17,42.81902,0.24663,1.6888,200,,,570,1.019,21.7,,65,257934,585.08032,0
21111,5,84.96323,0.43259,2.72328,53,,,550,2.788,6.38,,55,22820,455.729,0
21110,5,94.72586,0.48684,3.05991,53,,,550,2.788,6.38,,65,18033,406.87918,0
21105,5,11.15666,0.07713,0.51474,59,,,200,1.331,9.31,432,55,0,504.60727,0
21104,5,38.41529,0.18126,1.40698,59,1,,480,1.331,8.37,88,65,499090,605.24054,0
21107,5,8.29162,0.05732,0.38256,59,,,200,1.331,8.16,,,7561,280.6629,0
21106,5,18.29498,0.12648,0.84409,59,,,200,1.331,7.87,,,20109,326.4393,0
21133,4,1.81116,0.00836,0.07658,55,,,340,3.234,5.57,2,,,,0
21132,4,8.34028,0.03851,0.35266,55,,,340,3.234,8.39,46,,89065,507.69269,0
21135,4,7.7613,0.03678,0.30642,55,,,340,3.234,8.21,,,2766,225.98312,0
21129,4,8.98872,0.0415,0.38008,55,,,340,3.234,14.12,4783,,180754,635.92584,0
21128,4,4.96392,0.02292,0.20989,55,,,340,3.234,7.93,,,180754,635.92584,0
21131,4,8.15022,0.03763,0.34462,55,,,340,3.234,7.99,89,,180754,635.92584,0
21130,4,8.78748,0.04057,0.37157,55,,,340,3.234,14.12,276,,180754,635.92584,0
21127,4,4.25958,0.01967,0.18011,55,,,340,3.234,,2795,65,,,0
21126,9,7.64067,0.04954,0.39445,108,,,600,2.788,9.55,956,65,227060,703.6322,0
21149,6,98.356,0.2854,2.21193,75,,,310,1.57,6.68,,,33612,271.0863,0
21148,6,89.8412,0.26689,2.08483,75,,,340,1.57,16.43,,,55980,282.05789,0
21151,2,162.15523,0.30626,2.47702,25,,,610,0.712,10.52,,,,,0
21150,6,95.00264,0.29229,2.23862,75,,,310,1.57,14.3,,,6910,262.95398,0
21145,10,43.76974,0.17083,1.4463,130,1,,340,3.234,12.41,251,,106876,343.19055,0
21144,10,27.10546,0.12804,1.0665,130,,,340,3.234,7.29,515,,106876,360.16464,0
21147,10,71.21426,0.21588,1.83491,130,3,,340,3.234,16.43,151,,71101,300.25067,0
21146,10,61.60066,0.20694,1.7807,130,1,,340,3.234,5.17,0,,101063,312.13351,0
21141,4,44.19796,0.09012,0.89767,55,,,340,3.234,16.66,,,41233,323.64948,0
21140,4,56.24583,0.12066,1.18471,55,,,340,3.234,16.77,,,30876,301.1051,0
21143,4,24.9198,0.1181,0.98384,55,,,340,3.234,6.72,,65,27305,367.16235,0
21142,4,22.509,0.10668,0.88866,55,,,340,3.234,8.89,2,65,334000,451.34213,0
21137,4,25.4252,0.11208,0.94406,55,,,340,3.234,15.15,,,30037,263.64981,0
21136,4,25.91128,0.09743,0.84287,55,,,340,3.234,7.27,307,,17730,250.40428,0
21139,4,55.61364,0.11563,1.14528,55,,,340,3.234,15.14,,,24582,271.41736,0
21138,4,59.68726,0.11791,1.18526,55,,,340,3.234,16.44,,,30037,271.41736,0
21165,14,98.90336,0.46107,3.93217,338,,,1,1.08,0.04,,70,744789,1045.2314,0
21164,7,114.44096,0.38597,3.48838,202,,,1,0.889,9.07,,70,323304,916.14935,0
21167,14,103.92112,0.51896,4.4041,338,,,1,1.08,18.65,,70,736254,1057.4814,0
21166,14,86.53648,0.4258,3.61356,338,,,1,1.08,3.82,33,70,748783,1057.4814,0
21161,7,114.44096,0.38597,3.48838,202,1,,1,0.889,11.07,,65,61833,842.90009,0
21160,21,96.65027,0.4938,4.30235,490,1,,390,0.927,17.67,,65,662005,978.13245,0
21163,7,114.44096,0.38597,3.48838,202,,,1,0.889,9.07,,70,35302,803.43353,0
21162,7,114.44096,0.38597,3.48838,202,,,1,0.889,14.71,,60,65090,842.90009,0
21157,14,92.7458,0.41294,3.7293,288,,,610,0.927,8,,,127022,653.11823,1
21156,7,105.76384,0.29499,2.91651,177,,,610,0.927,10.61,,,41570,552.15851,0
21159,14,85.94446,0.46251,4.02266,288,,,390,0.927,16.09,,60,101000,751.39807,1
21158,14,112.64531,0.6244,5.43075,288,9,,390,0.927,16.09,,,134693,663.44397,1
21153,9,137.45503,0.35393,3.01042,202,,,610,0.712,35.68,,,7838,451.81635,0
21152,2,140.97894,0.35476,2.86919,25,,,610,0.712,14.37,,,17303,434.17203,0
21155,7,62.28992,0.17374,1.71769,177,,,610,0.927,18.24,,,11966,546.12592,1
21154,9,126.72376,0.35145,3.44147,202,,,610,0.712,9.61,,,11512,499.58224,0
21181,14,102.97392,0.79965,5.61948,213,4,,455,1.243,14.68,123,75,845384,1300.7109,0
21180,7,103.84992,0.78085,5.49477,60,3,,4,1.243,19.65,,70,783519,1272.4833,4
21183,7,65.29988,1.00037,7.87982,60,2,,4,1.243,24.04,,70,828298,1340.7949,5
21182,7,90.81544,0.8739,6.43333,60,1,,4,1.243,54.01,3531,75,1055503,1340.7949,0
21177,7,114.34534,0.7344,5.16789,60,3,,4,1.243,19.33,234,70,800556,1224.4781,0
21176,7,116.80642,0.68128,4.79409,60,,,4,1.243,20.46,384,70,797172,1199.946,0
21179,7,109.30044,0.75222,5.29326,60,3,,4,1.243,17.56,,75,777273,1257.2236,2
21178,7,102.82354,0.73462,5.16942,60,6,1,4,1.243,17.56,1719,75,800556,1254.5775,0
21173,14,113.17159,0.33725,2.77862,262,1,,905,0.889,36.83,248,70,852122,1163.7734,0
21172,14,149.97161,0.39328,3.62378,262,2,,905,0.889,36.83,286,70,844305,1139.0704,1
21175,14,99.85954,0.48389,3.54867,262,,,905,0.889,20.46,,70,797172,1187.6627,3
21174,14,108.59145,0.3305,2.71486,262,,,905,0.889,15.4,,70,791829,1163.7734,0
21169,21,112.91143,0.32692,3.01311,398,1,,905,1.08,15.69,,70,852056,1092.38,0
21168,14,111.14874,0.51015,4.38837,338,,,905,1.08,36.66,,70,851939,1082.5067,0
21171,14,133.96531,0.34919,3.24412,262,,,905,0.889,19.25,,70,844690,1106.7312,1
21170,14,99.27289,0.25725,2.37174,262,,,905,0.889,25.78,,70,843713,1106.7312,0
21197,,5.23369,0.32222,3.31693,,4,1,26,,35.99000168,201,55,785327,1243.9678,0
21196,,10.3299,0.44064,4.10638,,2,,26,,34.41699982,,65,173827,1094.7111,0
21199,,5.20456,0.32042,3.29847,,4,1,26,,65.3710022,,,31000,898.00574,0
21198,,5.23369,0.32222,3.31693,,,,26,,35.99000168,,,182676,1157.4171,0
21193,,18.15278,0.51634,3.99312,,3,,26,,39.75799942,,,,,0
21192,8,19.21155,0.50397,4.15268,80,8,,26,,24.06599998,,,100606,986.95471,0
21195,,37.05255,1.06085,8.23691,,9,,26,,34.41699982,,70,173827,1094.7111,0
21194,,40.77575,1.14744,8.8147,,2,,26,,72.68200684,,70,14152,859.73999,0
21189,8,94.62429,1.30255,7.21505,80,3,,26,0.638,26.09250977,,75,12043,989.52057,0
21188,15,86.89598,1.24576,7.18874,140,,,4,,18.32,,75,715208,1269.5096,0
21191,8,56.42038,0.8834,5.54712,80,2,,26,,39.67,,60,51906,989.53204,0
21190,8,51.32337,0.70649,3.91338,80,1,,2,0.638,39.67,,70,,,0
21185,7,42.76872,1.11253,9.16134,60,1,1,4,1.243,20.48,,65,1075098,1344.0352,3
21184,7,52.0855,1.06603,8.63037,60,,,4,1.243,16.93,,65,828298,1317.5854,0
21187,15,49.79321,1.1383,8.89803,140,1,,4,1.243,18.32,,75,954526,1296.717,0
21186,7,42.76872,1.11253,9.16134,60,1,,4,1.243,9.64,,75,1075098,1344.0352,0
21213,6,126.35448,0.33897,4.82803,72,,,2,1.205,27.5719986,79,75,590922,1004.9214,0
21212,6,127.6432,0.33876,4.82511,72,2,1,2,1.205,22.52999878,410,75,657812,1019.5198,0
21215,6,107.70384,0.27997,3.98776,72,,,2,1.205,9.61000061,,65,45450,870.19678,1
21214,6,130.32144,0.34093,4.85603,72,,,2,1.205,10.77799988,87,75,593483,1004.9214,0
21209,6,40.4185,0.48511,6.82563,37,,,2,1.332,20.33300018,351,70,357415,1044.7737,0
21208,6,31.8053,0.38173,5.37109,37,1,,2,1.332,24.61700058,1244,70,445513,1056.8439,0
21211,12,103.16042,0.31075,4.42372,109,,,2,1.205,17.42000008,,75,658551,1033.4585,0
21210,12,53.45463,0.46029,6.48647,109,1,,2,1.205,20.33300018,2573,75,743075,1052.3188,0
21201,5,18.10737,0.30828,3.62531,35,3,,750,,54.87800217,281,75,486501,1115.052,0
21200,5,5.23369,0.32222,3.31693,35,1,,26,,54.87800217,831,60,41219,851.24915,0
21202,5,4.59983,0.04094,0.55711,35,3,,750,,6.725000381,,65,,,0
21228,12,9.61904,0.06415,0.71784,262,,,225,1.144,,2746,,,,0
21231,6,0.48704,0.00325,0.03635,175,,,225,1.144,,140,,,,0
21225,6,132.6508,0.677,7.30655,175,,,225,1.144,14.68500042,,55,45940,861.10388,0
21224,12,144.17842,0.72995,7.87525,247,3,,225,1.205,14.49399948,,75,784264,1068.7593,0
21227,12,34.09569,0.22734,2.54354,262,,,225,1.144,8.876999855,2408,,767463,989.71375,0
21226,6,47.38495,0.28811,3.18771,175,,,225,1.144,14.68500042,,,18048,861.10388,0
21221,6,73.30872,0.32311,3.58359,72,,,205,1.205,8.055000305,,,80840,847.80353,0
21220,6,39.51936,0.18533,2.05552,72,,,835,1.205,8.87100029,,,74586,833.71503,0
21223,12,95.8524,0.44245,4.86051,247,5,,225,1.205,11.63500023,,75,780914,1077.2664,0
21222,6,52.56552,0.23169,2.56959,72,,,205,1.205,11.63500023,,55,3885,868.13757,0
21217,6,83.20672,0.40957,4.54481,72,,,835,1.205,31.99699974,,70,407101,875.31732,0
21216,6,119.4851,0.41103,5.31419,72,,,835,1.205,15.93700027,,70,423640,904.46619,0
21219,6,75.61462,0.35522,3.93968,72,,,835,1.205,9.732000351,,,57115,711.66278,0
21218,6,62.01666,0.30037,3.33128,72,,,835,1.205,28.89500046,,,57115,733.8808,1
21245,6,100.5036,0.15599,2.09612,81,,,480,0.935,12.60400009,,,36673,587.80878,0
21244,6,100.5036,0.15599,2.09612,81,,,480,0.935,10.50499916,,,37386,641.39795,0
21247,5,61.88544,0.4246,4.0575,59,,,480,1.331,10.25499916,,,7576,490.12418,0
21246,11,31.93392,0.19097,1.8568,140,,,480,0.935,10.64800072,,,7576,490.12418,0
21241,13,101.98976,0.15638,2.10131,214,,,595,1.39,15.1069994,,75,696227,878.86884,0
21240,6,18.13455,0.02864,0.38633,81,,,480,0.935,41.43000031,,65,,,0
21243,6,100.5036,0.15599,2.09612,81,,,480,0.935,11.96700001,,,47485,708.315,0
21242,13,100.51424,0.15599,2.09613,214,,,595,1.39,10.68000031,,55,47485,708.315,0
21237,13,129.23065,0.3303,4.95414,182,,,225,0.872,7.195000172,28,,322590,761.31494,0
21236,7,129.47022,0.25624,3.92065,101,,,170,0.872,9.958999634,,,45040,602.03387,0
21239,6,86.38455,0.29062,4.36115,81,,,170,0.935,7.872999668,,,13655,657.2326,0
21238,13,122.15383,0.39175,5.87862,182,,,170,0.872,10.03499985,,,345992,770.62738,0
21233,7,89.6456,0.06889,1.2077,101,,,170,0.872,12.65600014,67,,86866,626.53174,0
21232,13,90.88827,0.14493,2.00256,276,,,225,1.144,27.46999931,4281,,127653,751.59448,0
21235,7,129.69968,0.21904,3.40477,101,,,170,0.872,13.58499908,,,56178,570.85254,0
21234,7,129.80528,0.13123,2.18585,101,,,170,0.872,13.58499908,,,67275,597.90948,0
21261,5,33.55477,0.14659,0.94919,53,,,550,2.788,11.40210938,,,4190,447.82071,0
21260,5,95.32486,0.48992,3.07926,53,,,550,2.788,8.69,,,5441,447.82071,0
21263,5,41.51527,0.12658,0.88908,53,,,550,2.788,10.08,1332,,80047,527.51068,0
21262,5,2.89879,0.00884,0.06208,53,,,550,2.788,,,,,,0
21257,7,25.80192,0.15521,1.09365,88,,,570,1.019,21.7,,65,,,0
21256,7,37.41972,0.2251,1.58609,88,,,570,1.019,10.9,,,54899,554.84412,0
21259,5,95.32486,0.48992,3.07926,53,,,550,2.788,10.39,,,13828,399.30914,0
21258,12,89.77626,0.48961,3.22472,141,1,,570,1.019,10.82,,65,314120,585.73279,0
21253,5,168.9949,0.51676,3.27957,59,,,480,1.331,14.92,,65,9922,487.6344,0
21252,5,171.01392,0.52278,3.31583,59,,,200,1.331,20.31,97,,36478,521.87421,0
21255,12,44.21281,0.26501,1.87271,147,1,1,570,1.019,6.47,,65,510615,614.33807,0
21254,12,102.49252,0.37302,2.95493,147,1,,570,1.019,14.92,15,65,510615,614.55298,0
21249,5,60.47546,0.23863,2.20451,59,,,480,1.331,12.59,64,,21985,472.21585,0
21248,5,66.32108,0.33378,3.13738,59,,,480,1.331,12.68799973,,,44374,505.5275,0
21251,5,137.38766,0.42067,2.67684,59,,,480,1.331,11.42,1,,29977,495.12564,0
21250,5,114.21706,0.39574,3.1088,59,1,,480,1.331,12.59,,,21985,475.12134,0
21277,4,1.19626,0.00552,0.05058,55,,,340,3.234,8.77,684,65,26807,580.97321,0
21276,9,9.69134,0.06042,0.48822,108,,,600,2.788,9.55,611,65,222257,694.1106,0
21279,4,0.03354,0.00015,0.00142,55,,,340,3.234,,28,,,,0
21275,5,0,0,0,53,,,600,2.788,,,,,,0
21269,5,16.24329,0.09591,0.75346,53,,,600,2.788,10.34,,,76112,545.04095,0
21268,5,28.55462,0.12503,0.94349,53,,,600,2.788,9.47,,,79728,545.04095,0
21265,5,12.32305,0.03757,0.26391,53,,,550,2.788,10.12,445,,,,0
21264,5,19.97228,0.06089,0.42772,53,,,550,2.788,10.12,94,,6397,432.38898,0
21267,5,24.25957,0.11352,0.86543,53,,,600,2.788,9.92,,,7421,469.89685,0
21266,5,30.96894,0.10497,0.75542,53,,,600,2.788,9.9,460,,42169,529.13226,0
21293,4,24.1941,0.11466,0.95518,55,,,340,3.234,7.15,561,65,182168,419.42126,0
21292,4,27.67992,0.12322,1.03629,55,,,340,3.234,4.66,2270,65,182168,419.42126,0
21295,4,26.19403,0.12056,1.01418,55,,,340,3.234,6.98,,,25574,351.21405,0
21294,4,13.6776,0.06482,0.53999,55,,,340,3.234,7.29,,65,20134,351.21405,0
21289,4,37.88603,0.06018,0.64825,55,,,340,3.234,6.97,98,,2701,347.88916,0
21288,4,53.90723,0.08563,0.92237,55,,,340,3.234,6.02,163,,33565,302.91132,0
21291,4,73.22701,0.11655,1.25459,55,,,340,3.234,6.8,478,,71120,360.89072,0
21290,4,50.16895,0.07969,0.85841,55,,,340,3.234,6.8,179,,22460,347.88916,0
21284,4,1.56432,0.0074,0.06204,55,,,340,3.234,2.76,,,4057,410.47406,0
21281,4,7.02104,0.03242,0.29688,55,,,340,3.234,8.39,4813,,163951,573.9209,0
21280,4,2.5155,0.01161,0.10636,55,,,340,3.234,,995,,,,0
21283,4,9.76026,0.04599,0.39135,55,,,340,3.234,23.27,50,,145693,520.64435,0
21282,4,9.62598,0.04445,0.40702,55,,,340,3.234,8.39,1699,,163951,573.9209,0
21309,7,112.61048,0.62448,5.43445,177,3,,590,0.927,16.09,,75,588814,911.81647,1
21308,7,112.87742,0.6628,5.84603,177,2,1,590,0.927,15.88,,75,458147,871.96417,0
21311,14,115.3736,0.31419,2.79195,379,5,1,1,0.927,36.6468125,,75,607305,957.56018,2
21310,14,121.51106,0.36818,3.2331,379,3,,1,0.927,14,,75,662005,980.12537,3
21305,7,124.91777,0.37099,3.61706,177,9,,610,0.927,13.88,,70,289050,755.25769,2
21304,9,129.38691,0.35837,3.50499,202,4,1,610,0.712,13.88,,70,105832,678.09796,3
21307,7,111.55181,0.64282,5.60952,177,3,,610,0.927,15.88,,75,422558,829.10474,1
21306,7,116.80647,0.58203,5.17718,177,4,,610,0.927,15.21516992,,75,406656,801.29132,0
21301,2,171.90798,0.28993,2.34645,25,2,,610,0.712,10.52,,70,0,568.45007,1
21300,6,85.9476,0.24939,1.93288,75,,,310,1.57,13.4,,,2773,208.16808,0
21303,9,147.86348,0.36297,3.11891,202,,,610,0.712,22.55,,70,71276,640.2536,2
21302,2,161.82087,0.30699,2.4829,25,,,610,0.712,22.55,,70,47916,607.81055,1
21297,10,54.53378,0.1572,1.42337,130,,,340,3.234,9.07,,,2007,225.87534,0
21296,4,39.56794,0.12349,1.20543,55,,,340,3.234,9.87,,,20453,337.1102,0
21299,6,98.8786,0.28692,2.22368,75,,,310,1.57,13.4,182,,6269,219.47696,0
21298,10,98.61562,0.28615,2.2192,130,,,340,3.234,3.43,426,,5869,224.38544,0
21325,7,114.44776,0.4142,3.31948,60,,,905,1.243,20.16,,70,112446,957.52795,2
21324,7,113.68665,0.38178,3.13607,60,,,905,1.243,15.4,,65,5313,783.15253,0
21327,7,121.3415,0.70773,4.98022,60,1,,4,1.243,20.14,1632,70,0,766.06812,1
21326,7,118.72844,0.5963,4.34977,60,,,905,1.243,20.16,2020,70,12797,786.02789,0
21321,7,132.85716,0.3179,2.61132,60,1,,905,1.243,23.62,,70,11594,884.74481,2
21320,7,132.85716,0.3179,2.61132,60,,,905,1.243,23.62,,70,32191,882.4715,2
21323,7,115.59035,0.37542,3.08382,60,,,905,1.243,36.83,,70,497728,1074.0071,1
21322,7,88.65249,0.21212,1.74247,60,,,905,1.243,36.83,43,70,193363,974.19659,1
21317,7,107.07936,0.6812,5.78096,136,1,,1,1.08,11.91,102,70,52547,815.70251,0
21316,7,109.70352,0.69789,5.92263,136,2,,1,1.08,11.97,,70,256477,934.10193,3
21319,14,122.49195,0.488,4.09363,196,,1,905,1.08,10.76,657,70,62126,871.71014,0
21318,7,54.99376,0.34985,2.96898,136,,,1,1.08,36.66,195,70,7337,863.20959,0
21313,14,112.29963,0.31322,2.7672,379,1,,1,0.927,58.36953906,,70,630018,996.7713,0
21312,14,121.08436,0.31909,2.82711,379,4,,1,0.927,5.7,,70,630209,974.32141,0
21315,21,110.13636,0.68122,5.78556,515,3,,1,0.927,5.04,565,70,744789,1029.1603,0
21314,21,118.77997,0.3769,3.28348,515,6,,1,0.927,14.6,8,70,630018,996.7713,0
21341,8,94.62429,1.30255,7.21505,80,8,,2,0.638,23.67500114,,,32259,951.5658,0
