id,Sound,x,y
12623,0.731588602,537404.481,180931.634
12634,0.677420557,537404.481,180821.634
12638,0.609770119,537404.481,180781.634
12640,0.599028587,537404.481,180761.634
12652,0.629132807,537404.481,180641.634
12659,0.631327748,537404.481,180571.634
12660,0.698373497,537404.481,180561.634
12661,0.614079177,537404.481,180551.634
12662,0.624026418,537404.481,180541.634
12675,0.667864323,537404.481,180411.634
12676,0.606437445,537404.481,180401.634
12678,0.746248007,537404.481,180381.634
12679,0.811752319,537404.481,180371.634
12686,0.720911741,537404.481,180301.634
12687,0.67735219,537404.481,180291.634
12690,0.774609685,537404.481,180261.634
12695,0.742224991,537404.481,180211.634
12697,0.696834445,537404.481,180191.634
12706,0.710167289,537404.481,180101.634
12707,0.722654462,537404.481,180091.634
12708,0.697837353,537404.481,180081.634
12710,0.837355435,537404.481,180061.634
12711,0.690110445,537404.481,180051.634
12713,0.755620539,537404.481,180031.634
12714,0.644216001,537404.481,180021.634
12720,0.639315069,537404.481,179961.634
12722,0.600194335,537404.481,179941.634
12726,0.601417303,537404.481,179901.634
12730,0.645566106,537404.481,179861.634
12735,0.630161166,537404.481,179811.634
12739,0.600050926,537404.481,179771.634
12740,0.619777203,537404.481,179761.634
12746,0.626071095,537404.481,179701.634
12747,0.761156023,537404.481,179691.634
12748,0.645954967,537404.481,179681.634
12750,0.64841038,537404.481,179661.634
12751,0.665496111,537404.481,179651.634
12753,0.624491394,537404.481,179631.634
12754,0.617393315,537404.481,179621.634
12755,0.700779676,537404.481,179611.634
12758,0.756294131,537404.481,179581.634
12762,0.667938173,537404.481,179541.634
12768,0.609139979,537404.481,179481.634
12771,0.600503922,537404.481,179451.634
12772,0.720400691,537404.481,179441.634
12782,0.659913898,537404.481,179341.634
12787,0.627772212,537404.481,179291.634
12789,0.661753953,537404.481,179271.634
12790,0.618603647,537404.481,179261.634
12791,0.649216473,537404.481,179251.634
12794,0.753805101,537404.481,179221.634
12795,0.691870987,537404.481,179211.634
12798,0.883257627,537404.481,179181.634
12799,0.716150403,537404.481,179171.634
12800,0.729964077,537404.481,179161.634
12802,0.67856282,537404.481,179141.634
12803,0.727065682,537404.481,179131.634
12804,0.732334673,537404.481,179121.634
12805,0.615887463,537404.481,179111.634
12806,0.615658462,537404.481,179101.634
12834,0.606696606,537404.481,178821.634
12870,0.602765799,537404.481,178461.634
12871,0.614162683,537404.481,178451.634
12901,0.627414465,537414.481,181151.634
12913,0.656304598,537414.481,181031.634
12919,0.61272341,537414.481,180971.634
12920,0.625994503,537414.481,180961.634
12921,0.609315455,537414.481,180951.634
12957,0.60093832,537414.481,180591.634
12958,0.612743735,537414.481,180581.634
12960,0.681649327,537414.481,180561.634
12961,0.64069134,537414.481,180551.634
12973,0.740565121,537414.481,180431.634
12977,0.706925213,537414.481,180391.634
12978,0.655892611,537414.481,180381.634
12979,0.599403381,537414.481,180371.634
12981,0.725345135,537414.481,180351.634
12982,0.617065489,537414.481,180341.634
12983,0.681125939,537414.481,180331.634
12984,0.662911177,537414.481,180321.634
12987,0.715508819,537414.481,180291.634
12988,0.78533864,537414.481,180281.634
12989,0.784741879,537414.481,180271.634
12990,0.71262908,537414.481,180261.634
12991,0.721335292,537414.481,180251.634
12992,0.793827474,537414.481,180241.634
12993,0.612694919,537414.481,180231.634
12994,0.829798341,537414.481,180221.634
12998,0.660969257,537414.481,180181.634
13005,0.724598825,537414.481,180111.634
13008,0.69809854,537414.481,180081.634
13009,0.723797441,537414.481,180071.634
13010,0.718635798,537414.481,180061.634
13011,0.712708473,537414.481,180051.634
13012,0.768114984,537414.481,180041.634
13013,0.669429541,537414.481,180031.634
13014,0.734399199,537414.481,180021.634
13015,0.665420234,537414.481,180011.634
13033,0.621568739,537414.481,179831.634
13037,0.734556317,537414.481,179791.634
13041,0.652037859,537414.481,179751.634
13045,0.652151942,537414.481,179711.634
13046,0.623144627,537414.481,179701.634
13049,0.599190176,537414.481,179671.634
13053,0.705678225,537414.481,179631.634
13058,0.607824683,537414.481,179581.634
13059,0.622285187,537414.481,179571.634
13062,0.620392203,537414.481,179541.634
13064,0.620271087,537414.481,179521.634
13066,0.660375118,537414.481,179501.634
13068,0.612576485,537414.481,179481.634
13069,0.664135754,537414.481,179471.634
13070,0.688424289,537414.481,179461.634
13073,0.686917484,537414.481,179431.634
13085,0.679254651,537414.481,179311.634
13086,0.625511467,537414.481,179301.634
13089,0.604575932,537414.481,179271.634
13092,0.603894174,537414.481,179241.634
13093,0.75224638,537414.481,179231.634
13094,0.622118294,537414.481,179221.634
13096,0.656124532,537414.481,179201.634
13097,0.639786482,537414.481,179191.634
13098,0.654256284,537414.481,179181.634
13099,0.852053881,537414.481,179171.634
13100,0.818232596,537414.481,179161.634
13101,0.768869638,537414.481,179151.634
13102,0.85024339,537414.481,179141.634
13103,0.617435157,537414.481,179131.634
13104,0.712683797,537414.481,179121.634
13105,0.626715183,537414.481,179111.634
13106,0.628194988,537414.481,179101.634
13107,0.619761348,537414.481,179091.634
13158,0.623210371,537414.481,178581.634
13160,0.634530783,537414.481,178561.634
13164,0.646945119,537414.481,178521.634
13170,0.619836211,537414.481,178461.634
13172,0.666998744,537414.481,178441.634
13173,0.608072519,537414.481,178431.634
13174,0.606549144,537414.481,178421.634
13204,0.719401717,537424.481,181121.634
13206,0.665717423,537424.481,181101.634
13208,0.6114766,537424.481,181081.634
13210,0.634209752,537424.481,181061.634
13221,0.749060392,537424.481,180951.634
13222,0.625652075,537424.481,180941.634
13223,0.689134955,537424.481,180931.634
13226,0.650107443,537424.481,180901.634
13231,0.606865942,537424.481,180851.634
13238,0.620849371,537424.481,180781.634
13251,0.612268209,537424.481,180651.634
13260,0.661246538,537424.481,180561.634
13264,0.640769362,537424.481,180521.634
13272,0.603835464,537424.481,180441.634
13274,0.626291513,537424.481,180421.634
13276,0.773106933,537424.481,180401.634
13279,0.625621915,537424.481,180371.634
13280,0.849447012,537424.481,180361.634
13282,0.749746859,537424.481,180341.634
13283,0.608428538,537424.481,180331.634
13284,0.83364135,537424.481,180321.634
13286,0.935820758,537424.481,180301.634
13287,0.681887567,537424.481,180291.634
13288,0.862459004,537424.481,180281.634
13289,0.677429676,537424.481,180271.634
13290,0.77737087,537424.481,180261.634
13291,0.611032605,537424.481,180251.634
13292,0.779415369,537424.481,180241.634
13294,0.654940963,537424.481,180221.634
13295,0.619117737,537424.481,180211.634
13299,0.601858914,537424.481,180171.634
13305,0.634234548,537424.481,180111.634
13306,0.674579799,537424.481,180101.634
13308,0.806727529,537424.481,180081.634
13310,0.806117356,537424.481,180061.634
13312,0.69865036,537424.481,180041.634
13314,0.614908814,537424.481,180021.634
13315,0.631074965,537424.481,180011.634
13324,0.65660733,537424.481,179921.634
13326,0.624208689,537424.481,179901.634
13327,0.616593659,537424.481,179891.634
13329,0.602767825,537424.481,179871.634
13336,0.618453622,537424.481,179801.634
13340,0.648516178,537424.481,179761.634
13341,0.606240392,537424.481,179751.634
13343,0.65167594,537424.481,179731.634
13348,0.613138258,537424.481,179681.634
13352,0.644148767,537424.481,179641.634
13356,0.603581846,537424.481,179601.634
13358,0.643271089,537424.481,179581.634
13360,0.613813043,537424.481,179561.634
13362,0.715153337,537424.481,179541.634
13368,0.730524063,537424.481,179481.634
13372,0.727618337,537424.481,179441.634
13375,0.615878105,537424.481,179411.634
13382,0.614141047,537424.481,179341.634
13388,0.634498715,537424.481,179281.634
13390,0.677089572,537424.481,179261.634
13391,0.63642329,537424.481,179251.634
13392,0.714580715,537424.481,179241.634
13393,0.607312679,537424.481,179231.634
13394,0.721069992,537424.481,179221.634
13396,0.770967662,537424.481,179201.634
13398,0.888298094,537424.481,179181.634
13399,0.647777975,537424.481,179171.634
13400,0.839431643,537424.481,179161.634
13402,0.779072285,537424.481,179141.634
13403,0.71214509,537424.481,179131.634
13404,0.75526607,537424.481,179121.634
13418,0.600647986,537424.481,178981.634
13423,0.638637602,537424.481,178931.634
13431,0.613643765,537424.481,178851.634
13460,0.643825948,537424.481,178561.634
13465,0.606480777,537424.481,178511.634
13466,0.693509817,537424.481,178501.634
13467,0.600446343,537424.481,178491.634
13470,0.647388041,537424.481,178461.634
13472,0.611473799,537424.481,178441.634
13478,0.657372475,537424.481,178381.634
13484,0.621604621,537424.481,178321.634
13486,0.605776191,537424.481,178301.634
13505,0.732414782,537434.481,181111.634
13509,0.64568454,537434.481,181071.634
13513,0.602510631,537434.481,181031.634
13517,0.641904175,537434.481,180991.634
13559,0.669232368,537434.481,180571.634
13561,0.616519928,537434.481,180551.634
13575,0.625750303,537434.481,180411.634
13579,0.688739002,537434.481,180371.634
13585,0.63288939,537434.481,180311.634
13586,0.704550087,537434.481,180301.634
13587,0.683337808,537434.481,180291.634
13589,0.807417452,537434.481,180271.634
13590,0.753658235,537434.481,180261.634
13592,0.752708435,537434.481,180241.634
13593,0.662036538,537434.481,180231.634
13600,0.605815172,537434.481,180161.634
13601,0.602871597,537434.481,180151.634
13604,0.626401424,537434.481,180121.634
13605,0.646631241,537434.481,180111.634
13607,0.636672854,537434.481,180091.634
13611,0.633142889,537434.481,180051.634
13633,0.668330789,537434.481,179831.634
13653,0.599282861,537434.481,179631.634
13654,0.611379147,537434.481,179621.634
13656,0.610127807,537434.481,179601.634
13657,0.634789169,537434.481,179591.634
13661,0.682445407,537434.481,179551.634
13666,0.599704742,537434.481,179501.634
13669,0.650768101,537434.481,179471.634
13693,0.622314572,537434.481,179231.634
13697,0.649893403,537434.481,179191.634
13699,0.660697579,537434.481,179171.634
13701,0.734069943,537434.481,179151.634
13702,0.745438218,537434.481,179141.634
13703,0.62277472,537434.481,179131.634
13704,0.633520722,537434.481,179121.634
13706,0.631058216,537434.481,179101.634
13709,0.61092025,537434.481,179071.634
13721,0.606388569,537434.481,178951.634
13758,0.609550238,537434.481,178581.634
13766,0.662974358,537434.481,178501.634
13772,0.634803176,537434.481,178441.634
13774,0.652681708,537434.481,178421.634
13778,0.610225201,537434.481,178381.634
13782,0.604715765,537434.481,178341.634
13787,0.600260437,537434.481,178291.634
13804,0.630007029,537444.481,181121.634
13809,0.627085745,537444.481,181071.634
13819,0.602644563,537444.481,180971.634
13820,0.599250972,537444.481,180961.634
13821,0.657231331,537444.481,180951.634
13822,0.651188254,537444.481,180941.634
13858,0.608379781,537444.481,180581.634
13863,0.669211268,537444.481,180531.634
13878,0.615919471,537444.481,180381.634
13879,0.751465082,537444.481,180371.634
13881,0.688561738,537444.481,180351.634
13882,0.819511294,537444.481,180341.634
13883,0.713475108,537444.481,180331.634
13884,0.719056785,537444.481,180321.634
13886,0.736332774,537444.481,180301.634
13887,0.825949728,537444.481,180291.634
13889,0.614672542,537444.481,180271.634
13890,0.831440032,537444.481,180261.634
13891,0.601236761,537444.481,180251.634
13892,0.600463033,537444.481,180241.634
13893,0.680455923,537444.481,180231.634
13894,0.736205876,537444.481,180221.634
13895,0.783327162,537444.481,180211.634
13897,0.685969472,537444.481,180191.634
13907,0.669449747,537444.481,180091.634
13908,0.684028029,537444.481,180081.634
13910,0.783953071,537444.481,180061.634
13911,0.769916892,537444.481,180051.634
13913,0.784062266,537444.481,180031.634
13914,0.642072618,537444.481,180021.634
13915,0.675247014,537444.481,180011.634
13924,0.629123211,537444.481,179921.634
13936,0.605370224,537444.481,179801.634
13955,0.635063291,537444.481,179611.634
13956,0.603005707,537444.481,179601.634
13958,0.611989021,537444.481,179581.634
13959,0.717490673,537444.481,179571.634
13961,0.689985573,537444.481,179551.634
13962,0.630945325,537444.481,179541.634
13963,0.745489895,537444.481,179531.634
13964,0.701146364,537444.481,179521.634
13967,0.672175765,537444.481,179491.634
13969,0.644501686,537444.481,179471.634
13978,0.635411084,537444.481,179381.634
13989,0.602216482,537444.481,179271.634
13991,0.62873745,537444.481,179251.634
13994,0.765801907,537444.481,179221.634
13995,0.700735211,537444.481,179211.634
13996,0.60822314,537444.481,179201.634
13998,0.793100238,537444.481,179181.634
13999,0.825622261,537444.481,179171.634
14000,0.73548913,537444.481,179161.634
14001,0.622833073,537444.481,179151.634
14002,0.785625994,537444.481,179141.634
14003,0.676520824,537444.481,179131.634
14005,0.770974874,537444.481,179111.634
14006,0.605169475,537444.481,179101.634
14034,0.633768857,537444.481,178821.634
14038,0.696724594,537444.481,178781.634
14061,0.601014614,537444.481,178551.634
14064,0.630343795,537444.481,178521.634
14076,0.620855093,537444.481,178401.634
14107,0.622080684,537454.481,181091.634
14109,0.607412577,537454.481,181071.634
14114,0.658398628,537454.481,181021.634
14118,0.599235535,537454.481,180981.634
14119,0.625609279,537454.481,180971.634
14120,0.617494464,537454.481,180961.634
14121,0.652769864,537454.481,180951.634
14129,0.622892082,537454.481,180871.634
14134,0.601771712,537454.481,180821.634
14138,0.605047107,537454.481,180781.634
14145,0.600573897,537454.481,180711.634
14161,0.661032677,537454.481,180551.634
14180,0.636093974,537454.481,180361.634
14181,0.703480124,537454.481,180351.634
14182,0.77782625,537454.481,180341.634
14183,0.763379693,537454.481,180331.634
14184,0.779108763,537454.481,180321.634
14185,0.742177546,537454.481,180311.634
14186,0.878131568,537454.481,180301.634
14187,0.818940878,537454.481,180291.634
14188,0.821686745,537454.481,180281.634
14189,0.83825171,537454.481,180271.634
14190,0.762347639,537454.481,180261.634
14191,0.777732372,537454.481,180251.634
14192,0.777508378,537454.481,180241.634
14193,0.6675421,537454.481,180231.634
14194,0.717227578,537454.481,180221.634
14196,0.624692738,537454.481,180201.634
14199,0.603629231,537454.481,180171.634
14204,0.618184149,537454.481,180121.634
14205,0.689192414,537454.481,180111.634
14208,0.687175989,537454.481,180081.634
14209,0.717082143,537454.481,180071.634
14210,0.779532909,537454.481,180061.634
14211,0.698691964,537454.481,180051.634
14212,0.76696384,537454.481,180041.634
14213,0.661960423,537454.481,180031.634
14214,0.746309996,537454.481,180021.634
14218,0.602654815,537454.481,179981.634
14223,0.636332691,537454.481,179931.634
14226,0.628424227,537454.481,179901.634
14227,0.617674053,537454.481,179891.634
14253,0.623878837,537454.481,179631.634
14257,0.687220633,537454.481,179591.634
14260,0.639947295,537454.481,179561.634
14265,0.61666739,537454.481,179511.634
14266,0.628942966,537454.481,179501.634
14268,0.622071862,537454.481,179481.634
14269,0.681830406,537454.481,179471.634
14272,0.600742161,537454.481,179441.634
14278,0.623970151,537454.481,179381.634
14283,0.63139385,537454.481,179331.634
14286,0.650808811,537454.481,179301.634
14289,0.600994706,537454.481,179271.634
14292,0.60853231,537454.481,179241.634
14293,0.704910696,537454.481,179231.634
14294,0.622527421,537454.481,179221.634
14296,0.707768559,537454.481,179201.634
14297,0.744843304,537454.481,179191.634
14298,0.811496675,537454.481,179181.634
14299,0.791779995,537454.481,179171.634
14300,0.879677773,537454.481,179161.634
14301,0.786309183,537454.481,179151.634
14302,0.785986781,537454.481,179141.634
14303,0.75093329,537454.481,179131.634
14304,0.628240824,537454.481,179121.634
14305,0.621181726,537454.481,179111.634
14306,0.707298458,537454.481,179101.634
14317,0.600359619,537454.481,178991.634
14325,0.620918691,537454.481,178911.634
14329,0.659124613,537454.481,178871.634
14337,0.630582392,537454.481,178791.634
14341,0.610530972,537454.481,178751.634
14372,0.61313194,537454.481,178441.634
14410,0.682297289,537464.481,181061.634
14411,0.63312459,537464.481,181051.634
14415,0.604673088,537464.481,181011.634
14421,0.728534698,537464.481,180951.634
14424,0.625378907,537464.481,180921.634
14430,0.63986361,537464.481,180861.634
14431,0.610654652,537464.481,180851.634
14434,0.666411459,537464.481,180821.634
14438,0.64011538,537464.481,180781.634
14442,0.637816131,537464.481,180741.634
14443,0.634374559,537464.481,180731.634
14444,0.621877551,537464.481,180721.634
14464,0.653696954,537464.481,180521.634
14466,0.647634387,537464.481,180501.634
14474,0.615132928,537464.481,180421.634
14476,0.629059196,537464.481,180401.634
14477,0.633158207,537464.481,180391.634
14478,0.673033118,537464.481,180381.634
14479,0.637295723,537464.481,180371.634
14482,0.754549503,537464.481,180341.634
14484,0.79061687,537464.481,180321.634
14485,0.640693128,537464.481,180311.634
14486,0.862846017,537464.481,180301.634
14487,0.652824581,537464.481,180291.634
14488,0.720747352,537464.481,180281.634
14489,0.606452703,537464.481,180271.634
14490,0.815055251,537464.481,180261.634
14491,0.70691663,537464.481,180251.634
14492,0.832737088,537464.481,180241.634
14494,0.749229729,537464.481,180221.634
14498,0.630924821,537464.481,180181.634
14506,0.68794632,537464.481,180101.634
14508,0.733522296,537464.481,180081.634
14510,0.792290211,537464.481,180061.634
14511,0.615985751,537464.481,180051.634
14512,0.7848984,537464.481,180041.634
14514,0.6606704,537464.481,180021.634
14526,0.639693439,537464.481,179901.634
14528,0.633188844,537464.481,179881.634
14531,0.611823857,537464.481,179851.634
14535,0.60596478,537464.481,179811.634
14543,0.626170218,537464.481,179731.634
14564,0.691922963,537464.481,179521.634
14566,0.623818636,537464.481,179501.634
14572,0.625827789,537464.481,179441.634
14578,0.608850896,537464.481,179381.634
14586,0.632926762,537464.481,179301.634
14592,0.678221643,537464.481,179241.634
14593,0.643671334,537464.481,179231.634
14594,0.736480653,537464.481,179221.634
14596,0.80187422,537464.481,179201.634
14598,0.766050339,537464.481,179181.634
14599,0.686354637,537464.481,179171.634
14600,0.874353588,537464.481,179161.634
14602,0.766245306,537464.481,179141.634
14604,0.666413188,537464.481,179121.634
14606,0.686664581,537464.481,179101.634
14619,0.602138281,537464.481,178971.634
14635,0.606584668,537464.481,178811.634
14638,0.617555737,537464.481,178781.634
14643,0.665703714,537464.481,178731.634
14660,0.65111357,537464.481,178561.634
14672,0.603456259,537464.481,178441.634
14674,0.615466237,537464.481,178421.634
14678,0.61549294,537464.481,178381.634
14686,0.60468328,537464.481,178301.634
14721,0.604419053,537474.481,180951.634
14779,0.668331325,537474.481,180371.634
14787,0.649690747,537474.481,180291.634
14790,0.603354335,537474.481,180261.634
14793,0.647575378,537474.481,180231.634
14795,0.604263902,537474.481,180211.634
14810,0.646525502,537474.481,180061.634
14811,0.601427794,537474.481,180051.634
14823,0.674172819,537474.481,179931.634
14829,0.626299381,537474.481,179871.634
14833,0.700933337,537474.481,179831.634
14861,0.649249554,537474.481,179551.634
14868,0.618404925,537474.481,179481.634
14893,0.671018898,537474.481,179231.634
14896,0.635310948,537474.481,179201.634
14898,0.61392498,537474.481,179181.634
14899,0.628860474,537474.481,179171.634
14906,0.609488308,537474.481,179101.634
14958,0.620152295,537474.481,178581.634
14960,0.732839465,537474.481,178561.634
14968,0.616860688,537474.481,178481.634
14982,0.600844979,537474.481,178341.634
14987,0.608789921,537474.481,178291.634
15003,0.60534364,537484.481,181131.634
15011,0.622738183,537484.481,181051.634
15020,0.604141355,537484.481,180961.634
15023,0.61528641,537484.481,180931.634
15032,0.60007149,537484.481,180841.634
15034,0.60840857,537484.481,180821.634
15043,0.623907685,537484.481,180731.634
15044,0.618726134,537484.481,180721.634
15068,0.630134463,537484.481,180481.634
15079,0.764056563,537484.481,180371.634
15081,0.639779389,537484.481,180351.634
15082,0.798394322,537484.481,180341.634
15083,0.692050099,537484.481,180331.634
15086,0.76660496,537484.481,180301.634
15087,0.720681846,537484.481,180291.634
15089,0.721882284,537484.481,180271.634
15090,0.739912987,537484.481,180261.634
15091,0.646976292,537484.481,180251.634
15092,0.794147968,537484.481,180241.634
15095,0.704432547,537484.481,180211.634
15097,0.703586936,537484.481,180191.634
15110,0.653657913,537484.481,180061.634
15111,0.741987109,537484.481,180051.634
15113,0.800895572,537484.481,180031.634
15114,0.676344991,537484.481,180021.634
15126,0.708248138,537484.481,179901.634
15127,0.60203886,537484.481,179891.634
15131,0.631484747,537484.481,179851.634
15136,0.604822159,537484.481,179801.634
15160,0.61243695,537484.481,179561.634
15163,0.605033278,537484.481,179531.634
15164,0.650493264,537484.481,179521.634
15167,0.665392458,537484.481,179491.634
15178,0.739219308,537484.481,179381.634
15182,0.6039294,537484.481,179341.634
15187,0.618986547,537484.481,179291.634
15191,0.652869284,537484.481,179251.634
15194,0.604294479,537484.481,179221.634
15198,0.819446981,537484.481,179181.634
15199,0.803938031,537484.481,179171.634
15200,0.666649878,537484.481,179161.634
15201,0.75615418,537484.481,179151.634
15202,0.741641283,537484.481,179141.634
15203,0.668649077,537484.481,179131.634
15205,0.663701594,537484.481,179111.634
15224,0.608091176,537484.481,178921.634
15236,0.617191732,537484.481,178801.634
15257,0.649362504,537484.481,178591.634
15260,0.633694291,537484.481,178561.634
15261,0.599906206,537484.481,178551.634
15317,0.623522878,537494.481,180991.634
15320,0.653581798,537494.481,180961.634
15375,0.634693503,537494.481,180411.634
15377,0.646218181,537494.481,180391.634
15379,0.680841625,537494.481,180371.634
15380,0.599851131,537494.481,180361.634
15381,0.735717535,537494.481,180351.634
15382,0.650361717,537494.481,180341.634
15383,0.669649661,537494.481,180331.634
15384,0.633376777,537494.481,180321.634
15386,0.734049082,537494.481,180301.634
15387,0.742140651,537494.481,180291.634
15388,0.710719287,537494.481,180281.634
15389,0.682350814,537494.481,180271.634
15390,0.74493736,537494.481,180261.634
15391,0.774804056,537494.481,180251.634
15393,0.664380312,537494.481,180231.634
15394,0.733484387,537494.481,180221.634
15395,0.615630865,537494.481,180211.634
15396,0.648663282,537494.481,180201.634
15398,0.725558281,537494.481,180181.634
15404,0.613375485,537494.481,180121.634
15405,0.630850673,537494.481,180111.634
15409,0.671260476,537494.481,180071.634
15410,0.709365845,537494.481,180061.634
15412,0.681286931,537494.481,180041.634
15414,0.712230504,537494.481,180021.634
15415,0.608403563,537494.481,180011.634
15417,0.601477206,537494.481,179991.634
15427,0.612769485,537494.481,179891.634
15429,0.627064109,537494.481,179871.634
15430,0.638377547,537494.481,179861.634
15441,0.640804946,537494.481,179751.634
15461,0.697635651,537494.481,179551.634
15465,0.754732847,537494.481,179511.634
15469,0.667124808,537494.481,179471.634
15473,0.615469277,537494.481,179431.634
15478,0.62611419,537494.481,179381.634
15493,0.7397753,537494.481,179231.634
15495,0.679582,537494.481,179211.634
15496,0.636064529,537494.481,179201.634
15497,0.644214094,537494.481,179191.634
15498,0.75003469,537494.481,179181.634
15499,0.604177654,537494.481,179171.634
15500,0.769150436,537494.481,179161.634
15501,0.810411513,537494.481,179151.634
15502,0.751590848,537494.481,179141.634
15506,0.688169956,537494.481,179101.634
15517,0.61252141,537494.481,178991.634
15525,0.60949409,537494.481,178911.634
15537,0.640808105,537494.481,178791.634
15550,0.600558281,537494.481,178661.634
15602,0.607395232,537504.481,181141.634
15612,0.629197001,537504.481,181041.634
15614,0.637659729,537504.481,181021.634
15616,0.610114157,537504.481,181001.634
15619,0.676562846,537504.481,180971.634
15621,0.671535254,537504.481,180951.634
15624,0.648990273,537504.481,180921.634
15644,0.637891769,537504.481,180721.634
15674,0.61138308,537504.481,180421.634
15678,0.82456553,537504.481,180381.634
15682,0.802162766,537504.481,180341.634
15683,0.689689457,537504.481,180331.634
15684,0.759729862,537504.481,180321.634
15686,0.836916149,537504.481,180301.634
15688,0.714019597,537504.481,180281.634
15690,0.710155606,537504.481,180261.634
15691,0.653066576,537504.481,180251.634
15694,0.633164167,537504.481,180221.634
15696,0.636890888,537504.481,180201.634
15699,0.607419014,537504.481,180171.634
15710,0.632442296,537504.481,180061.634
15712,0.732792258,537504.481,180041.634
15714,0.673393607,537504.481,180021.634
15715,0.675844908,537504.481,180011.634
15726,0.682960033,537504.481,179901.634
15730,0.670485497,537504.481,179861.634
15731,0.666916013,537504.481,179851.634
15739,0.614100993,537504.481,179771.634
15760,0.706384361,537504.481,179561.634
15764,0.749895573,537504.481,179521.634
15766,0.647397876,537504.481,179501.634
15768,0.670416832,537504.481,179481.634
15772,0.669236064,537504.481,179441.634
15774,0.620229006,537504.481,179421.634
15778,0.623710752,537504.481,179381.634
15792,0.607297063,537504.481,179241.634
15794,0.674483597,537504.481,179221.634
15796,0.620834291,537504.481,179201.634
15798,0.836352944,537504.481,179181.634
15799,0.707099199,537504.481,179171.634
15800,0.789120853,537504.481,179161.634
15802,0.704881907,537504.481,179141.634
15803,0.60217309,537504.481,179131.634
15804,0.672679543,537504.481,179121.634
15816,0.645684004,537504.481,179001.634
15820,0.620561898,537504.481,178961.634
15824,0.679624677,537504.481,178921.634
15828,0.673514128,537504.481,178881.634
15831,0.734314084,537504.481,178851.634
15833,0.610614419,537504.481,178831.634
15835,0.629999399,537504.481,178811.634
15836,0.61495924,537504.481,178801.634
15839,0.60887903,537504.481,178771.634
15854,0.611328721,537504.481,178621.634
15864,0.635557413,537504.481,178521.634
15868,0.636892974,537504.481,178481.634
15874,0.632772386,537504.481,178421.634
15886,0.608232677,537504.481,178301.634
15913,0.720979214,537514.481,181031.634
15919,0.671384454,537514.481,180971.634
15920,0.667287648,537514.481,180961.634
15921,0.869734645,537514.481,180951.634
15975,0.6301952,537514.481,180411.634
15977,0.662345171,537514.481,180391.634
15979,0.624224842,537514.481,180371.634
15981,0.660738707,537514.481,180351.634
15982,0.666450083,537514.481,180341.634
15983,0.722370446,537514.481,180331.634
15985,0.676758111,537514.481,180311.634
15986,0.659286261,537514.481,180301.634
15987,0.688278854,537514.481,180291.634
15993,0.691911697,537514.481,180231.634
15997,0.600651383,537514.481,180191.634
16001,0.686516523,537514.481,180151.634
16009,0.614704728,537514.481,180071.634
16017,0.616844475,537514.481,179991.634
16037,0.683847189,537514.481,179791.634
16069,0.612461507,537514.481,179471.634
16095,0.64672631,537514.481,179211.634
16097,0.611669838,537514.481,179191.634
16099,0.608804524,537514.481,179171.634
16101,0.679819167,537514.481,179151.634
16102,0.61995846,537514.481,179141.634
16104,0.605539322,537514.481,179121.634
16129,0.644804239,537514.481,178871.634
16133,0.616408408,537514.481,178831.634
16137,0.61275959,537514.481,178791.634
16158,0.655041933,537514.481,178581.634
16162,0.625400007,537514.481,178541.634
16168,0.644413173,537514.481,178481.634
16170,0.631691694,537514.481,178461.634
16171,0.655154347,537514.481,178451.634
16210,0.603930533,537524.481,181061.634
16221,0.692355633,537524.481,180951.634
16230,0.599295557,537524.481,180861.634
16242,0.604055643,537524.481,180741.634
16244,0.609012246,537524.481,180721.634
16278,0.638511539,537524.481,180381.634
16282,0.667839229,537524.481,180341.634
16283,0.758455455,537524.481,180331.634
16284,0.715837359,537524.481,180321.634
16286,0.868427157,537524.481,180301.634
16287,0.668717563,537524.481,180291.634
16289,0.81561619,537524.481,180271.634
16290,0.703230739,537524.481,180261.634
16291,0.756594658,537524.481,180251.634
16294,0.667370498,537524.481,180221.634
16295,0.608891606,537524.481,180211.634
16300,0.610698044,537524.481,180161.634
16310,0.638176978,537524.481,180061.634
16311,0.610388577,537524.481,180051.634
16312,0.664223552,537524.481,180041.634
16313,0.654949129,537524.481,180031.634
16314,0.626081228,537524.481,180021.634
16315,0.779191911,537524.481,180011.634
16326,0.659105897,537524.481,179901.634
16328,0.652446747,537524.481,179881.634
16330,0.772068799,537524.481,179861.634
16333,0.62918967,537524.481,179831.634
16336,0.608679473,537524.481,179801.634
16340,0.637589455,537524.481,179761.634
16368,0.638531446,537524.481,179481.634
16374,0.672617316,537524.481,179421.634
16378,0.67433393,537524.481,179381.634
16384,0.607992113,537524.481,179321.634
16387,0.607013524,537524.481,179291.634
16398,0.612241983,537524.481,179181.634
16399,0.759979546,537524.481,179171.634
16400,0.66009599,537524.481,179161.634
16401,0.680348039,537524.481,179151.634
16403,0.679036081,537524.481,179131.634
16405,0.638459563,537524.481,179111.634
16416,0.652947187,537524.481,179001.634
16454,0.620757937,537524.481,178621.634
16457,0.667372704,537524.481,178591.634
16465,0.612172425,537524.481,178511.634
16520,0.730058312,537534.481,180961.634
16522,0.640819728,537534.481,180941.634
16577,0.608749509,537534.481,180391.634
16579,0.615491152,537534.481,180371.634
16580,0.609501541,537534.481,180361.634
16581,0.608001709,537534.481,180351.634
16582,0.716331422,537534.481,180341.634
